id,title,description,price,purchases,desc_length
62762,Aubergine Bharta (G),"Aubergine, tilberedt i tomat, løg og friske krydderier. Kan laves vegansk.",99.0,0.0,74
62763,Aloo gobi matar (G),"Kartofler, blomkål og ærter i en traditionel karry krydret med friske indiske krydderier. Kan laves vegansk.",99.0,0.0,108
62764,Paneer Butter Masala (G),Hytteost tilberedt i cremet tomatsauce (indeholder nøddemix),99.0,0.0,60
62766,Biryani (G),"Stegte basmati ris blandet med indiske krydderier.
Vælg mellem følgende muligheder.",89.0,0.0,83
62772,Plain naan,"Frisk indisk brød, bagt i tandoor.",19.0,0.0,34
62773,Butter naan,"Frisk indisk brød med smør på, bagt i tandoor.",25.0,0.0,46
62774,Garlic naan,Frisk indisk brød med hvidløg bagt i tandoor.,25.0,0.0,45
62775,Aloo naan,"Frisk indisk brød fyldt med krydrede kartofler, bagt i tandoor.",29.0,0.0,63
62776,Paneer naan,"Frisk indisk brød fyldt med paneer-ost, bagt i tandoor.",29.0,0.0,55
62778,Nuggets og pommes frites,"Kyllingenuggets med pommes frites, serveret med let salat.",49.0,0.0,58
62779,Mild butter chicken med ris (G),Meget mild butter chicken med ris,49.0,0.0,33
62787,Cobra,"Cobra Premium Lager 5,0 %
Denne indiske øl er brygget på pilsnermalt, ris, humle og majs.

Ved bestilling af dette produkt, bekræfter du at du er mindst 18 år gammel.",29.0,0.0,166
62794,Kingfisher,"KINGFISHER PREMIUM LAGER BEER 4.8%

Ved bestilling af dette produkt, bekræfter du at du er mindst 18 år gammel.",29.0,0.0,111
62981,Pulao Ris,Alm. Basmati Ris,20.0,0.0,16
63067,Margherita (V),"Tomat, mozzarella, frisk basilikum",60.0,2.0,34
63068,Pepperoni,"Tomat, mozzarella, pepperoni",69.0,1.0,28
63069,Prosciutto,"Tomat, mozzarella, skinke",69.0,0.0,25
63070,Capricciosa,"Tomat, mozzarella, skinke, champignon, artiskok",75.0,0.0,47
63071,Francese,"Tomat, mozzarella, kylling, paprika",75.0,1.0,35
63072,Carbonara,"Tomat, mozzarella, bacon, æg, parmesan",75.0,0.0,38
63073,Bolognese,"Tomat, mozzarella, kødsauce, parmesan",75.0,0.0,37
63074,Genovese (V),"Tomat, mozzarella, kartoffel, parmesan, pesto",75.0,0.0,45
63075,Parmegiana (V),"Tomat, mozzarella, aubergine, parmesan",75.0,0.0,38
63076,Paesana,"Tomat, mozzarella, skinke, kartoffel, rosmarin",75.0,1.0,46
63077,Napoletana,"Tomat, mozzarella, ansjoser, kapers, oliven",85.0,1.0,43
63078,Salamella,"Tomat, mozzarella, stærk salami, gorgonzola, rucola",85.0,0.0,51
63079,Quattro formaggi (V),"Tomat, mozzarella, gorgonzola, bøffelmozzarella, parmesan",85.0,1.0,57
63080,Parma,"Tomat, mozzarella, bresaola, parmesan, rucola",85.0,0.0,45
63081,Bresaola,"Tomat, mozzarella, bresaola, parmesan, rucola",85.0,1.0,45
63083,Gustosa,"Bøffelmozzarella, parmaskine, soltørrede tomater, parmesan",95.0,0.0,58
63084,Salsiccia,"Bøffelmozzarella, salsiccia, cherrytomater, rucola",85.0,0.0,50
63085,Tartufo (V),"Mozzarella, Karl Johan svampe, trøffel",85.0,0.0,38
63086,Patate & Bacon,"Mozzarella, kartoffel, bacon, pecorino, rosmarin",85.0,1.0,48
63087,Italiana (V),"Mozzarella, spinat, ricotta, soltørrede tomater, pecorino",90.0,0.0,57
63089,Bufala (V),"Tomat, bøffelmozzarella, cherrytomater, basilikum, parmesan, rucola",85.0,0.0,67
63090,Tonno,"Tomat, mozzarella, tun, oliven, løg",85.0,0.0,35
63091,Mantovana,"Tomat, mozzarella, kartoffel, salsiccia, pecorino, pesto",90.0,1.0,56
63092,Contadina,"Tomat, mozzarella, Karl Johan, svampe, salsiccia, trøffel",95.0,1.0,57
63093,Salmone,"Tomat, mozzarella, spinat, ricotta, laks",95.0,0.0,40
63094,Frutti di mare,"Tomat, mozzarella, laks, rejer, muslinger, frisk basilikum",95.0,0.0,58
63095,Porcini,"Tomat, bøffelmozzarella, Karl Johan svampe, pecorino, frisk basilikum",90.0,0.0,69
63096,Vegetariana (V),"Tomat, mozzarella, aubergine, squash, peberfrugt",85.0,0.0,48
63097,Tre funghi (V),"Tomat, mozzarella, portobello svampe, østershatte svampe, brune svampe",90.0,0.0,70
63098,Calzone (indbagt),"Tomat, mozzarella, skinke, champignon",75.0,0.0,37
63127,Margherita (V),"Tomat, mozzarella, frisk basilikum",60.0,0.0,34
63131,Pepperoni,"Tomat, mozzarella, pepperoni",69.0,7.0,28
63132,Prosciutto,"Tomat, mozzarella, skinke",69.0,2.0,25
63133,Capricciosa,"Tomat, mozzarella, skinke, champignon, artiskok",75.0,0.0,47
63134,Francese,"Tomat, mozzarella, kylling, paprika",75.0,0.0,35
63135,Carbonara,"Tomat, mozzarella, bacon, æg, parmesan",75.0,0.0,38
63136,Bolognese,"Tomat, mozzarella, kødsauce, parmesan",75.0,0.0,37
63137,Genovese (V),"Tomat, mozzarella, kartoffel, parmesan, pesto",75.0,1.0,45
63138,Parmegiana (V),"Tomat, mozzarella, aubergine, parmesan",75.0,0.0,38
63139,Paesana,"Tomat, mozzarella, skinke, kartoffel, rosmarin",75.0,1.0,46
63140,Napoletana,"Tomat, mozzarella, ansjoser, kapers, oliven",85.0,0.0,43
63141,Salamella,"Tomat, mozzarella, stærk salami, gorgonzola, rucola",85.0,0.0,51
63142,Quattro formaggi (V),"Tomat, mozzarella, gorgonzola, bøffelmozzarella, parmesan",85.0,1.0,57
63143,Parma,"Tomat, mozzarella, parmaskine, gorgonzola, rucola",85.0,0.0,49
63144,Bresaola,"Tomat, mozzarella, bresaola, parmesan, rucola",85.0,0.0,45
63145,Tonno,"Tomat, mozzarella, tun, oliven, løg",85.0,2.0,35
63148,Salsiccia,"Bøffelmozzarella, salsiccia, cherrytomater, rucola",85.0,2.0,50
63149,Tartufo (V),"Mozzarella, Karl Johan svampe, trøffel",85.0,1.0,38
63150,Patate & Bacon,"Mozzarella, kartoffel, bacon, pecorino, rosmarin",85.0,0.0,48
63151,Bufala (V),"Tomat, bøffelmozzarella, cherrytomater, basilikum, parmesan, rucola",85.0,1.0,67
63152,Mantovana,"Tomat, mozzarella, kartoffel, salsiccia, pecorino, pesto",90.0,0.0,56
63153,Contadina,"Tomat, mozzarella, Karl Johan, svampe, salsiccia, trøffel",95.0,0.0,57
63154,Porcini,"Tomat, bøffelmozzarella, Karl Johan svampe, pecorino, frisk basilikum",90.0,0.0,69
63180,Kylling,"Med Tomat, Ost, Salat

Gælder hverdage kl. 11-14",55.0,2.0,48
63181,Skinke,"Med Tomat, Ost, Salat",55.0,0.0,21
63182,Parmaskinke,"Med Ost, Artiskok, Rucola",60.0,1.0,25
63183,Bresaola,"Med Soltørrede Tomater, Ost, Parmesan, Rucola",60.0,0.0,45
63184,Stærk Salami,"Med Ost, Grillede peberfrugt, Rucola",60.0,0.0,36
63185,Grillede Peberfrugt,"Med Grillede Aubergine, Ost",55.0,0.0,27
63186,Tun + Oliven,"Soltørrede Tomater, Ost, Salat",60.0,0.0,30
63191,Tiramisu,"Klassisk italiensk dessert, med bløde mascarponecreme og smag af kaffe og ren kakao",35.0,0.0,83
63192,Grom Gelato,Iitaliensk is med de ægte råvarer,49.0,0.0,33
63195,Cannoli,Italienske småkager,39.0,0.0,19
64283,Zula Speciel,"Forskellige traditionelle retter: Okse/kyllingekød og vegetarretter som spinat, linser, kartofler, gulerødder. Alt sammen serveret på et fad af injera",189.0,4323.0,150
64284,Hamli Bsega,"Grilled oksekød tilberedt med spinat, løg, ingefær og hvidløg",149.0,401.0,61
64285,Tebsi,"Okse og lammekød marineret i hvidvin og tilberedt med løg, hvidløg, rosmarin og grøn chili",149.0,945.0,90
64286,Zegeni,"Magert oksekød i rød krydret sovs berbere, løg, hvidløg og andre eksotiske krydderier xada shgurti",149.0,284.0,98
64287,Derho,"Gryderet med kylling, som har simret i berbere, tesmi, hvidløg, ingefær og andre eksotiske krydderier",149.0,960.0,101
64288,Zelzel Tebsi,"Oksekød marineret i hvidvin og tilberedt med løg, rosmarin og grøn chili serveret med awaze",169.0,596.0,91
64289,Bozena Shiro,"Flækærter blandet med oksekød, berbere, løg, hvidløg og ingefær",149.0,89.0,63
64290,Fetfet Zegni,"Udgave med zehni (magert oksekød), “smuldret” injera med tomat, løg og berbere",149.0,83.0,78
64291,Vegetarisk kombination (V),Et udvalg af autentiske vegetariske retter,149.0,2969.0,42
64292,Shiro (V),"Flækærter blandet med berbere, løg, hvidløg og ingefær",129.0,133.0,54
64293,Temtemo (V),"Linser blandet med løg, hvidløg og krydderier",129.0,244.0,45
64294,Fetfet (V),"“Smuldret” injera med tomat, løg og berbere",109.0,256.0,43
64295,Husets vin flaske,Hvidvin / Rødvin,339.0,204.0,16
64296,Afrikansk Øl,Asmara is a pale lager beer from the heart of Eritrea,59.0,5362.0,53
64297,Øl,"Tuborg, Carlsberg, Classic",30.0,9.0,26
64298,Sodavand,"Sprite, Fanta. Danskvand, Coca-Cola, Coke-Zero",29.0,2600.0,46
64300,Kaffe,"Traditionel eritreansk/etiopisk kaffe, håndristet ved bordet",149.0,88.0,60
64699,Ice Cream Milkshake,"Choose from: 
1. Chocolate, strawberry, vanilla
2. Banana
3. OREO Cookie",49.0,0.0,72
64704,Very Berry - Smoothie,Mixed berries & banana,49.0,0.0,22
64705,Bananarama - Smoothie,Strawberry & banana,49.0,0.0,19
64706,Mango Mambo - Smoothie,Raspberry & mango,49.0,0.0,17
64707,Daily Greens - Fresh Juice,"Spinach, celery, cucumber, lime & apple",49.0,3.0,39
64708,Mint Condition - Fresh Juice,"Apple, mint & ginger",49.0,0.0,20
64709,Vitaliser - Fresh Juice,"Orange, carrot & ginger",49.0,3.0,23
64710,Veggie Breakfast (V),"Two eggs done your way with sautéed spinach, mushrooms, grilled tomato, halloumi cheese & toast",98.0,1.0,95
64711,Traditional English Breakfast,"Sausage, bacon, baked beans, egg of your choice, hash brown, grilled tomato, mushrooms & toast",115.0,6.0,94
64726,Salmon & Eggs,"Toasted rye with smoked salmon & scrambled eggs, with chives & black pepper",75.0,0.0,75
64727,Avo & Eggs (V),"Toasted rye with smashed avocado, poached eggs, chili flakes & black pepper",69.0,0.0,75
64728,Oatmeal Bowl (V),"Warm oats topped with frozen berries, banana, mixed  nuts & honey",69.0,0.0,65
64729,Yogurt Bowl (V),"Greek yogurt topped with mixed fruit, granola, chia  seeds, mixed nuts & honey",75.0,0.0,78
64730,Acai Bowl (V),"Mixed berries blended with banana, acai & almond  milk topped with banana, blueberries, strawberries,  coconut, chia seeds & mixed nut",75.0,1.0,134
64755,Oatmeal bowl,w. banana & blueberries,42.0,0.0,23
64756,Wholewheat pasta,With pesto,42.0,0.0,10
64759,Tricolore Wrap (V),"Mozzarella, pesto, tomato, avocado & mixed leaves",79.0,0.0,49
64760,Chilli Bean Wrap (V),"Cheddar cheese, kidney beans, jalapeños, sour cream,  tomato & cos lettuce",82.0,1.0,74
64761,Superfood Wrap (V),"Quinoa, avocado, mint, carrots, beetroot, pomegranate, hummus & mixed leaves",85.0,0.0,76
64762,Tuna Wrap,"Tuna mayo, sweetcorn & mixed leaves",85.0,0.0,35
64763,Chicken & Bacon Wrap,"Chicken, mayo, bacon, tomato, avocado & lettuce",89.0,0.0,47
64764,Quesadilla (V),"Tortilla wrap filled with melted cheddar cheese, red  onions, tomato & jalapeños, served with guacamole &  sour cream",89.0,2.0,117
64767,Avocado Toast,"Stenalderbrød topped with rocket, pesto, avocado, tomato & red onion with mixed seeds and chili flakes",75.0,0.0,102
64768,Salmon & Avocado Toast,"Stenalderbrød topped with smoked salmon, rocket, avocado & herbs",79.0,0.0,64
64769,Feta & Avocado Toast (V),"Smashed avocado with crumbled feta cheese, cherry  tomatoes, mint & pine nuts",75.0,0.0,77
64770,Club Sandwich,"Triple layered sandwich with chicken, bacon, tomato, cheddar cheese, mayo & lettuce",89.0,2.0,83
64771,Tuna Melt,Tuna mayo & melted cheese,72.0,0.0,25
64772,Mozzarella Melt (V),"Melted mozzarella with pesto, avocado & sun dried  tomato",75.0,0.0,57
64778,Moroccan Bowl (V),"Mixed leaves, cherry tomato, cucumber, mint, red  onions, dates, walnuts, avocado & feta cheese with a  lemon herb dressing",95.0,0.0,123
64779,Superfood Bowl,"Quinoa, mixed leaves, carrots, beetroot, tomato,  broccoli, butternut, mint, mixed seeds, feta cheese,  pomegranate with a lemon herb dressing",95.0,0.0,142
64780,Salmon Teriyaki Bowl,"Quinoa, brown rice, broccoli, edamame, avocado, cucumber, mango, cherry tomato & salmon in teriyaki  sauce with lemon",105.0,0.0,117
65312,Vegan Pakoda (V),Friterede grøntsager i kikærteme,40.0,0.0,32
65313,Momo,Nepalesisk Dumplings med kylling,49.0,0.0,32
65314,Samosa,"Hjemmelavet, fyldt med kartoffel, og ærter",45.0,0.0,42
65315,Daal Tarka,Klassisk daal lavet med sort linser,79.0,0.0,35
65316,Palak Paneer,Hytteost blandet i spinatsauce,95.0,0.0,30
65317,Vegan Curry,Årstidens grøntsager med husets karrysauce,80.0,0.0,42
65318,Homestyle Chicken Curry,Udbenet Kyllingoverlår i traditionel karrysovs.,95.0,0.0,47
65319,Chicken Tikka Masala,Marineret tandoori kylling vendt i delikat cremet sauce.,109.0,0.0,56
65320,Butter Chicken,Marinerede Kyllingestykker i flødesauce,99.0,0.0,39
65321,Lamb Saag,Lam med friske urter og hakket spinat.,115.0,0.0,38
65322,Spicy Lamb Curry,Lammekød tilberedt i husets urtesauce,105.0,0.0,37
65323,Lamb Korma,Lammekød tilberedt i mild urtesauce,109.0,0.0,35
65324,Everest Chicken,Kylling med grøntsager i mild sauce.,99.0,0.0,36
65325,Lamb Grill Tikka,Grillede lammestykker med grillet garniture,109.0,0.0,43
65326,Spicy Grilled Chicken,Marinerede kylling med peberfrugter,105.0,0.0,35
65327,Chicken Biryani,"Aromatiske bagte ris, stegt med Kylling.",99.0,0.0,40
65328,Lamb Biryani,"Aromatiske bagte ris, stegt med Lam.",105.0,0.0,36
65329,Prawn Biryani,"Aromatiske bagte ris, stegt med Tigerrejer.",109.0,0.0,43
65334,Mango Lassi,Hjemmelavet Mango Lassi,39.0,0.0,23
65341,Power Full,Orange + Carrot + Ginger,45.0,0.0,24
65342,Fresh Me Up,Passion Fruit + Apple + Ginger,45.0,0.0,30
65343,Iron Man,Strawberry + Kiwi + Apple,45.0,0.0,25
65344,Fiber Active,Avocado + Lemon + Apple,50.0,1.0,23
65345,Alcohol Free,Choose One,0.0,0.0,10
65422,Miso suppe with tofu,Miso soup with tofu,20.0,88.0,19
65423,Edamame beans with salt,Edamame beans with salt and lemon,32.0,95.0,33
65426,Kakiyaki,"Deep fried vegetables (red onion, carrots, burdock) topped with chili mayonnaise",35.0,66.0,80
65427,Spring rolls,"With Chinese cabbage, topped with sweet chili",40.0,141.0,45
65429,Tempura shrimp,topped with chili mayonnaise,45.0,235.0,28
65430,Gyoza Dumplings,"with chicken, topped with sweet chili",80.0,108.0,37
65433,Sashimi laks / Sashimi salmon,"Toppet med kinaradise, ørredrogn og karse",0.0,0.0,41
65437,Sashimi laksecarpaccio,"Toppet med kinaradise, ørredrogn og karse 6 stk",85.0,0.0,47
65443,Grilled salmon,"with chili mayonnaise, eel sauce, green onion and sesame seeds",23.0,203.0,62
65452,Grilled tuna,"with chili mayonnaise, eel sauce, green onion and sesame seeds",27.0,60.0,62
65457,Gunkan,"Med laks, tun, ørredrogn og agurk med karse",30.0,0.0,43
65461,Ricepaper Crispy Shrimp (6 pcs),"Crispy prawn, mix salat, avocado, cucumber with goma dressing",80.0,26.0,61
65462,Ricepaper Chicken (6 pcs),"Crispy chicken, mix salad, avocado, cucumber with goma dressing",80.0,10.0,63
65463,Ricepaper Crayfish (6 pcs),"Crayfish, mix salat, avocado, cucumber with goma dressing",80.0,12.0,57
65464,Ricepaper Salmon (6 pcs),"Salmon, mix salad, avocado, cucumber with goma dressing",85.0,11.0,55
65465,Ricepaper Tofu (6 pcs),"Tofu, mix salat, avocado, cucumber with goma dressing",80.0,3.0,53
65466,Ricepaper Asparagus (6 pcs),"Asparagus, mix salat, avocado, cucumber with goma dressing",90.0,2.0,58
65475,California,"Surimi, cucumber, avocado, white sesame on the top",70.0,32.0,50
65476,Spicy Salmon,"Salmon, cucumber, avocado, spicy saicue, topped with black and white sesame",75.0,39.0,75
65477,Spicy Tuna,"Tuna, cucumber, avocado, spicy sauce, black sesame on the top",80.0,33.0,61
65478,Spicy Shrimp,"Shrimp, cucumber, avocado, spicy sauce, black sesame on the top.",75.0,16.0,64
65479,Crispy Shrimp,"Fried prawn, avocado, spicy sauce, black sesame on the top",85.0,40.0,58
65480,Crispy Chicken,"Fried chicken, avocado, spicy sauce, white sesame on the top",85.0,19.0,60
65481,Vegi Roll,"Crispy asparagus, cucumber, avocado, wasabi sesame on the top",85.0,5.0,61
65482,Alaska,"Salmon, avocado, cream cheese, masago on the top",85.0,32.0,48
65483,Super California,"Crayfish, salmon, cucumber, avocado wasabi sesame on the top",85.0,23.0,60
65484,Hawaii,"Salmon, tuna, white fish, cucumber, avocado rolled in wasabi sesame",85.0,12.0,67
65485,Rock roll,"Crispy shrimp, asparagus, spicy sauce, rolled in wasabi sesami",95.0,19.0,62
65487,Rainbow,"Surimi, cucumber, avocado, covered with salmon, tuna, shrimp and avocado",115.0,36.0,72
65488,Hell's kitchen,"fried prawn, avocado, spicy sauce, covered with tuna, mayo and barbeque sauce",125.0,35.0,77
65489,Crispy Deluxe,"fried prawn, avocado, spicy sauce, covered with avocado, eel sauce, chili mayonnaise, spring onion and sesame seeds",120.0,71.0,115
65490,Grillet Dragon,"fried prawn, avocado, spicy sauce, covered with flame grilled salmon, eel sauce, chili mayonnaise, spring onion and sesame seeds",125.0,58.0,128
65491,Tun tataki,"Mixsalat, agurk, avokado, toppet med laks, koriander og hot chili",125.0,0.0,65
65492,Summer,"Asparagus, cucumber, avocado, covered with salmon, coriander and hot chili",120.0,3.0,74
65493,Green roll,"Crispy asparagus, cucumber, avocado, covered with avocado and kimuchi sesam",120.0,13.0,75
65494,Sunrise Roll,"fried prawn, mango, cucumber, spicy sauce, covered with flame grilled salmon, eel sauce, chili mayonnaise, spring onion and sesame seeds",125.0,30.0,136
65495,Hana Roll,"Rispapirrulle med ris, laks, mixsalat, agurk avokado, toppet med ørredrogn og karse",125.0,4.0,83
65496,Kylling Deluxe,"fried chicken, avocado, spicy sauce, covered with avocado, eel sauce, chili mayonnaise, spring onion and sesame seeds",120.0,14.0,117
65498,California,"Surimi, cucumber, avocado",55.0,8.0,25
65502,Salmon,"Salmon, cucumber and avocado",65.0,2.0,28
65511,Tuna,"Tuna, cucumber and avocado",65.0,4.0,26
65512,Shrimp,"Shrimp, avocado, asparagus, sesame seeds, spicy sauce",65.0,1.0,53
65513,Tempura Shrimp,"Fried prawn, avocado, masago, spring onion, sesame seeds and spicy sauce",65.0,16.0,72
65514,Tempura Chicken,"Fried chicken, avocado, masago, spring onion, sesame seeds and spicy sauce",65.0,2.0,74
65515,Softshell Krabbe,"Softshell krabbe, avokado, mix salat, masago, forårsløg, sesam og spicey sauce",75.0,1.0,78
65519,Dynamite Salmon,"Seaweed salad, mix salat, hot chili sauce, spicy sauce, spring onion, masago and fried salmon",75.0,7.0,93
65520,Dynamite Tuna,"Seaweed salad, mix salat, hot chili sauce, spicy sauce, spring onion, masago and fried tuna",75.0,2.0,91
65521,Ebi Gold,"Fried prawn, avocado, cucumber, masago, spring onion, rolled in crumbs. (Deep fried roll)",110.0,14.0,89
65522,Asparges,"Fried Asparagus, mix salad, cucumber and avocado",65.0,1.0,48
65523,Vegetar,"Tofu, mix salat, cucumber and avocado",55.0,2.0,37
65525,Salat med crispy ebi,"Mixsalat, cherry tomater, agurk, mango, avokado, edamame bønner, mix sesam og gomadressing",90.0,0.0,90
65526,Salat med crispy kylling,"Mixsalat, cherry tomater, agurk, mango, avokado, edamame bønner, mix sesam og gomadressing",90.0,0.0,90
65527,Salat med krebsehaler,"Mixsalat, cherry tomater, agurk, mango, avokado, edamame bønner, mix sesam og gomadressing",90.0,0.0,90
65528,Salat med laks,"Mixsalat, cherry tomater, agurk, mango, avokado, edamame bønner, mix sesam og gomadressing",90.0,0.0,90
65529,Salat med asparges,"Mixsalat, cherry tomater, agurk, mango, avokado, edamame bønner, mix sesam og gomadressing",85.0,0.0,90
