item_id,item_name,profit,profit_price_up,profit_cost_down
2550924,Glutenfri Vaffel,170.0,178.5,170.0
2550927,Slik,0.0,0.0,0.0
2552658,Diverse,0.0,0.0,0.0
2562141,Diverse Morgenbrød,0.0,0.0,0.0
2562146,Diverse,0.0,0.0,0.0
2562154,Nøddemix,320.0,336.0,320.0
2562158,Lakrids,245.0,257.25,245.0
2562159,Chilli Peanuts,80.0,84.0,80.0
2562196,Diverse Mad,0.0,0.0,0.0
2565880,Extra Ost,350.0,367.5,350.0
2565892,Extra Bacon,510.0,535.5,510.0
2582095,Unspecified,0.0,0.0,0.0
2586868,Flaskevand,390.0,409.5,390.0
2586901,Filterkaffe,190.0,199.5,190.0
2590387,Unspecified,0.0,0.0,0.0
2605244,Mini Burger,368.0,386.40000000000003,368.0
2611249,Dart,400.0,420.0,400.0
2613144,Magnum Ice Cream Lolly 110 Ml,420.0,441.0,420.0
2613148,Magnum Batonnet Gold Caramel Billion 85ml,390.0,409.5,390.0
2616147,Frugtbowle,255.0,267.75,255.0
2625817,Skinke,276.0,289.8,276.0
2625828,Oksekod,180.0,189.0,180.0
2625839,Kebab,465.0,488.25,465.0
2625864,Pepperoni,324.0,340.20000000000005,324.0
2625977,Bacon,168.0,176.40000000000003,168.0
2626161,Ananas,120.0,126.0,120.0
2626202,Log,192.0,201.60000000000002,192.0
2626280,Jalapenos,88.0,92.4,88.0
2626335,Gorgonzola,315.0,330.75,315.0
2626494,Spaghetti,256.0,268.8,256.0
2661671,Vin,0.0,0.0,0.0
2683432,Kir tilbud,300.0,315.0,300.0
2698841,Capri-sun,135.0,141.75,135.0
2699082,Carlsberg 1883,180.0,189.0,180.0
2706138,Slik,0.0,0.0,0.0
2709302,Stor kaffe,459.0,481.95000000000005,459.0
2710609,Buffet drikkevare,300.0,315.0,300.0
2711459,Spisepinde,36.0,37.800000000000004,36.0
2733563,Te,475.0,498.75,475.0
2733797,Peanuts,275.0,288.75,275.0
2735700,Unspecified,0.0,0.0,0.0
2735726,Pepsi maxlime,275.0,288.75,275.0
2740712,Unspecified,0.0,0.0,0.0
2742070,Froggy Pop,375.0,393.75,375.0
2742743,Unspecified,0.0,0.0,0.0
2744860,Espresso,300.0,315.0,300.0
2759435,Faxe Kondi,504.0,529.2,504.0
2759436,Coca Cola,432.0,453.6,432.0
2759438,Pilsner,288.0,302.40000000000003,288.0
2759439,Classic,252.0,264.6,252.0
2759440,Pant,17.0,17.85,17.0
2759465,Softkernerugbrød,504.0,529.2,504.0
2759471,Spandauer mini,160.0,168.0,160.0
2759535,Chokolade Dip,176.0,184.8,176.0
2759537,Flødebolle,325.0,341.25,325.0
2759538,Div. Is,0.0,0.0,0.0
2759559,Belgisk Vaffel,455.0,477.75,455.0
2759584,Div. Varer,0.0,0.0,0.0
2759585,Soft Ice,240.0,252.0,240.0
2759590,Div. Is,0.0,0.0,0.0
2759606,Div. Is,0.0,0.0,0.0
2759623,Div. Is,0.0,0.0,0.0
2762307,Slikkepind,455.0,477.75,455.0
2762308,Haribo,500.0,525.0,500.0
2762311,Popcorn,260.0,273.0,260.0
2762318,Tunsalat Sandwich,490.0,514.5,490.0
2762321,Kildevand,300.0,315.0,300.0
2762330,Mulisbar,165.0,173.25,165.0
2774362,Sodavand m pant,510.0,535.5,510.0
2774739,Superflyers,167.29999999999998,175.665,167.29999999999998
2776657,Formbrød,350.0,367.5,350.0
2776709,Sødmælksfranskbrød,300.0,315.0,300.0
2788196,Chokolade,0.0,0.0,0.0
2788198,Chips,0.0,0.0,0.0
2788294,Fodpleje,0.0,0.0,0.0
2793223,Unspecified,0.0,0.0,0.0
2797413,Unspecified,0.0,0.0,0.0
2801895,Unspecified,0.0,0.0,0.0
2825145,Garant,351.45,369.0225,351.45
2835427,Fest,0.0,0.0,0.0
2835433,Drikkevarer,0.0,0.0,0.0
2835604,Mad ud af huset,0.0,0.0,0.0
2838368,Mogu mogu,420.0,441.0,420.0
2852585,"Breezer, Sommersby",510.0,535.5,510.0
2853162,Øko sort te 100 g,0.0,0.0,0.0
2853165,Øko sort te 50 g,0.0,0.0,0.0
2853166,Øko grøn te 100 g,0.0,0.0,0.0
2853172,Øko grøn te 50 g,0.0,0.0,0.0
2853173,Øko hvid te 100 g,0.0,0.0,0.0
2853176,Øko hvid te 50 g,0.0,0.0,0.0
2853178,Øko urtete 100 g,0.0,0.0,0.0
2853179,Øko urtete 50 g,0.0,0.0,0.0
2854405,Unspecified,0.0,0.0,0.0
2855153,Bip License Mix Power Dips X36,450.0,472.5,450.0
2855488,Citrus Flavor Sparkling Water,420.0,441.0,420.0
2856289,Mr beast crunch,480.0,504.0,480.0
2857256,Mr beast milk chocolate,450.0,472.5,450.0
2857298,Mr beast deez nutz,450.0,472.5,450.0
2857689,Mogu mogu,380.0,399.0,380.0
2860481,Sucette Bonbon Gel,240.0,252.0,240.0
2860959,Gavekort,0.0,0.0,0.0
2862564,Dagens ret,0.0,0.0,0.0
2864076,Flødebolle,280.0,294.0,280.0
2866622,Bærepose,196.0,205.8,196.0
2869582,Unspecified,0.0,0.0,0.0
2869904,Texas Bbq Pringles,390.0,409.5,390.0
2869988,Pringles Org Original,360.0,378.0,360.0
2870036,Pringles Paprika,195.0,204.75,195.0
2870205,Kims Snack Chips,330.0,346.5,330.0
2870334,Kims tomat,360.0,378.0,360.0
2883650,Exstra full,390.0,409.5,390.0
2925142,Tillæg til brunch - barn,135.0,141.75,135.0
2925479,Tilbud,0.0,0.0,0.0
2929958,Mogu bubblegum,420.0,441.0,420.0
2963618,Juice,520.0,546.0,520.0
2976522,Sommerkort,390.0,409.5,390.0
2981575,Unspecified,0.0,0.0,0.0
2986488,Bartender beer 20/ breezer,0.0,0.0,0.0
2986498,Bartender bomb,0.0,0.0,0.0
2996789,Glas Vin,0.0,0.0,0.0
3002005,Unspecified,0.0,0.0,0.0
3003354,Øl/Vand/Spiritus,0.0,0.0,0.0
3009581,Unspecified,0.0,0.0,0.0
3011618,Gavekurv,0.0,0.0,0.0
3033368,Nuggets 3 stk.,400.0,420.0,400.0
3033387,Slik,0.0,0.0,0.0
3033680,Stor slusch-ich,300.0,315.0,300.0
3033682,Lille slusch-ice/juice,450.0,472.5,450.0
3040993,Sodavand uden pant 1/2l,90.0,94.50000000000001,90.0
3055770,Unspecified,0.0,0.0,0.0
3055873,Sprut 2 cl.,165.0,173.25,165.0
3077745,Pølse,506.0,531.3000000000001,506.0
3077755,Pølsebrød,104.0,109.2,104.0
3077823,Div.,0.0,0.0,0.0
3081103,Softice Stor,440.0,462.0,440.0
3081119,Mad,0.0,0.0,0.0
3081123,Vin,0.0,0.0,0.0
3081125,Øl,0.0,0.0,0.0
3081126,Vand,0.0,0.0,0.0
3081127,Kaffe,0.0,0.0,0.0
3081128,Spiritus,0.0,0.0,0.0
3082729,Ekstra softice,325.0,341.25,325.0
3092939,Spiritus,0.0,0.0,0.0
3093559,Slik,0.0,0.0,0.0
3095336,Hytter,0.0,0.0,0.0
3097161,Pose,172.0,180.6,172.0
3113876,Gavekort,0.0,0.0,0.0
3129833,Selv valgt pris,0.0,0.0,0.0
3147655,Fiskesovs med lemon og chili,78.0,81.9,78.0
3190601,"Booster, faxe kondi",420.0,441.0,420.0
3192852,Små forårsruller,120.0,126.0,120.0
3213418,Busselskab,0.0,0.0,0.0
3218764,Espresso 30ml,300.0,315.0,300.0
3218857,Taylor's Yorkshire Tea,350.0,367.5,350.0
3220140,Øl,0.0,0.0,0.0
3237094,Drinks tilbud,375.0,393.75,375.0
3237212,Filur,420.0,441.0,420.0
3240943,Hæv kontanter. Husk at skriv på blokken,0.0,0.0,0.0
3258875,Pizzasnegl,210.0,220.5,210.0
3259599,Bøger,0.0,0.0,0.0
3259606,Plader,0.0,0.0,0.0
3296674,Unspecified,0.0,0.0,0.0
3298303,Frimærker,0.0,0.0,0.0
3298370,Mønter,0.0,0.0,0.0
3298429,Sølvvarer,0.0,0.0,0.0
3298490,Guldvarer,0.0,0.0,0.0
3298540,Tilbehør,0.0,0.0,0.0
3344213,Tamarind Candy Hot,408.0,428.40000000000003,408.0
3347532,Mad,0.0,0.0,0.0
3350243,Washabi Paste 43g,500.0,525.0,500.0
3352126,Lee Kum Kee Plum Sauce 397g,390.0,409.5,390.0
3352179,Lee Kum Kee Black Pepper Sauce 350g,480.0,504.0,480.0
3352589,Lee Kum Kee Chinese Barbecue Sauce 397g,390.0,409.5,390.0
3354071,GAVEKORT,0.0,0.0,0.0
3356139,Gin Hass,0.0,0.0,0.0
3376399,2 kopper valgfri kaffe,0.0,0.0,0.0
3376854,Bibigo Seaweed Snack Hot chilli,170.0,178.5,170.0
3380342,Buono Mochi Ice Thai tea 6stk,495.0,519.75,495.0
3381269,Cockbrand Panang Curry Paste 400g,348.0,365.40000000000003,348.0
3381418,Jette bitter,300.0,315.0,300.0
3382354,Tesmagning,0.0,0.0,0.0
3392633,Vegetable,0.0,0.0,0.0
3392722,Dagligvare,0.0,0.0,0.0
3394546,Tiparos Fish Sauce 300ml,300.0,315.0,300.0
3394736,Fetaost,65.0,68.25,65.0
3397959,Drikkepenge/Tips,0.0,0.0,0.0
3409362,Søm,444.0,466.20000000000005,444.0
3411344,Juce og most,475.0,498.75,475.0
3412098,Alm fadøl lille,425.0,446.25,425.0
3412304,1664 lille,510.0,535.5,510.0
3452291,Flaske Vin,0.0,0.0,0.0
3452296,Drink,0.0,0.0,0.0
3452297,AVEC,0.0,0.0,0.0
3454995,Unspecified,0.0,0.0,0.0
3459934,Diverse Drikkevarer,0.0,0.0,0.0
3459938,Diverse Mad,0.0,0.0,0.0
3459953,Diverse Mad,0.0,0.0,0.0
3459995,Kage,0.0,0.0,0.0
3460016,Kage,0.0,0.0,0.0
3460093,Salted Fries,420.0,441.0,420.0
3460114,"Keychup, chili / pepper / sennep / Hellmanns mayo",96.0,100.80000000000001,96.0
3460231,Køb af gavekort,0.0,0.0,0.0
3461249,Cashew,380.0,399.0,380.0
3461255,Ekstra Topping,70.0,73.5,70.0
3461262,Vand,465.0,488.25,465.0
3461488,Coco Roots Coconut Water,300.0,315.0,300.0
3463452,Golden Mountain Seasoning Sauce 600ml,476.0,499.80000000000007,476.0
3465528,Bamboo House Mochi Coconut Pandan 180g,384.0,403.20000000000005,384.0
3466463,Soy Bean Paste 300ml,288.0,302.40000000000003,288.0
3469180,Spring Happiness Water Chestnuts 227g,420.0,441.00000000000006,420.0
3473753,Roasted Sunflower Seeds Caramel 160g,475.0,498.75,475.0
3481342,Unspecified,0.0,0.0,0.0
3485408,Forret Laks,0.0,0.0,0.0
3485412,Hovedret Ristet Fisk,0.0,0.0,0.0
3485427,Dessert Rabarber,0.0,0.0,0.0
3486329,Vegansk/glutenfri vaffel,408.0,428.40000000000003,408.0
3486827,Unspecified,0.0,0.0,0.0
3490644,Unspecified,0.0,0.0,0.0
3490807,Unspecified,0.0,0.0,0.0
3490936,Unspecified,0.0,0.0,0.0
3491350,Bolcheværket mini,385.0,404.25000000000006,385.0
3514280,Dip,120.0,126.0,120.0
3514495,Unspecified,0.0,0.0,0.0
3518631,Sodavand 33cl,210.0,220.5,210.0
3521382,Pork Floss Original,468.0,491.40000000000003,468.0
3522782,Hovedret Kalv,0.0,0.0,0.0
3527428,Pocky Amande Chocolat,256.0,268.8,256.0
3527488,Hanami Prawn Crackers Chips 60g,374.0,392.70000000000005,374.0
3534354,Snacks,0.0,0.0,0.0
3534840,Max Batonnets Glace Push Up Haribo X1 - 85ml,242.0,254.10000000000002,242.0
3551864,Ketjap Manis 250ml,391.0,410.55,391.0
3552179,Maggi Vietnam Soy Sauce 300ml,210.0,220.50000000000003,210.0
3552802,Unspecified,0.0,0.0,0.0
3553715,Tempeh Bio 195g,308.0,323.40000000000003,308.0
3556921,Ispinde Gl.dagsIsvaffler Softice,0.0,0.0,0.0
3561274,+ Mælk,66.0,69.3,66.0
3563130,slik,0.0,0.0,0.0
3565888,hvidløg i bæger,230.0,241.5,230.0
3581511,Waffers,384.0,403.20000000000005,384.0
3595384,Unspecified,0.0,0.0,0.0
3596879,TEST,34.0,35.7,34.0
3598366,Cookies,165.0,173.25,165.0
3600362,5 Assorted Flavors Candy,240.0,252.0,240.0
3603410,Juicy Drop Rasbery,440.0,462.0,440.0
3644240,Evy Keramik,0.0,0.0,0.0
3647710,Sempio Seasoned Seaweed Snack 50g,476.0,499.8,476.0
3650861,Lille chips,480.0,504.0,480.0
3654589,Krabbe stænger,460.0,483.00000000000006,460.0
3664468,Green Tea Et Cactus,264.0,277.20000000000005,264.0
3690603,Ekstra kød,140.0,147.0,140.0
3698012,Gry & Sif,0.0,0.0,0.0
3698021,Bagsværd lakrids,0.0,0.0,0.0
3705878,Sur-sød sauce,120.0,126.0,120.0
3709068,Diverse,0.0,0.0,0.0
3715795,Golden Turtle Tom Yum Peanuts 140g,377.0,395.85,377.0
3715920,Rice Flour 400g,300.0,315.0,300.0
3719238,Unspecified,0.0,0.0,0.0
3720145,Sempio Topokki Sauce (spicy & Sweet),275.0,288.75,275.0
3721481,Banh Pho Rice Noodle 3 Mm 400g,374.0,392.70000000000005,374.0
3723929,Unspecified,0.0,0.0,0.0
3724390,Unspecified,0.0,0.0,0.0
3729949,Digital billedproduktion,0.0,0.0,0.0
3729953,Scan,0.0,0.0,0.0
3729973,Grafisk arbejde,0.0,0.0,0.0
3730038,Digitalisering af film,0.0,0.0,0.0
3730046,Fotografering,0.0,0.0,0.0
3731239,Øvrigt professionelt,0.0,0.0,0.0
3731249,Standard ramme,0.0,0.0,0.0
3731256,Special ramme,0.0,0.0,0.0
3731325,Øvrigt ramme arbejde,0.0,0.0,0.0
3731423,Album,0.0,0.0,0.0
3731434,Analog film / Engangskamera,0.0,0.0,0.0
3731461,Hukommelseskort,0.0,0.0,0.0
3731476,Øvrigt,0.0,0.0,0.0
3740165,Tempt,330.0,346.5,330.0
3741331,Galliano,360.0,378.0,360.0
3746420,Flødeskum,120.0,126.0,120.0
3746531,Take Away Vaffel,505.0,530.25,505.0
3746566,Take Away Bæger,320.0,336.0,320.0
3746681,Vild Is Hindbær,480.0,504.0,480.0
3748495,BANANA Kaffekage,275.0,288.75,275.0
3750463,Original 5 Bitar,480.0,504.0,480.0
3769716,Jobb og fritid,0.0,0.0,0.0
3775718,Maggi - Arome 200g,406.0,426.30000000000007,406.0
3779679,Sodavand / Cocio,375.0,393.75,375.0
3783149,Kop m. Låg,60.0,63.0,60.0
3789959,Brudeblok,0.0,0.0,0.0
3798798,Filur,322.0,338.1,322.0
3804772,Vand,504.0,529.2,504.0
3822141,Mustard Sour (senfkohl Sauer) 350g Hs,225.0,236.25,225.0
3822818,Fengchi Kelp Seaweeds 252g,429.0,450.45000000000005,429.0
3847691,Pringles Sour Cream & Onion,195.0,204.75,195.0
3847705,Tuiles Pringles Original,165.0,173.25,165.0
3863818,Øko rooibos 50 g,0.0,0.0,0.0
3863830,Øko rooibos 100 g,0.0,0.0,0.0
3864250,Hubba bubba,480.0,504.0,480.0
3897243,Rugbrødschips,371.0,389.55,371.0
3941890,Fisk,0.0,0.0,0.0
3941909,Færdigvarer,0.0,0.0,0.0
3941980,Røgvarer,0.0,0.0,0.0
3942139,Delikatesse 29kr,493.0,517.6500000000001,493.0
3942167,Delikatesse,0.0,0.0,0.0
3967017,Ekstra tid pr person,0.0,0.0,0.0
3976145,Delikatesse,0.0,0.0,0.0
3976628,Hvede 1 stk,440.0,462.0,440.0
3977575,Cuttlefish Balls 200g,325.0,341.25,325.0
3979082,"Warheads, Mega Sour Bombs",455.0,477.75,455.0
3979233,Watermelon Candy,330.0,346.5,330.0
3979253,"Cherry Candy, Cherry",110.0,115.5,110.0
3979533,Nerds Grape & Strawberry,425.0,446.25,425.0
3979655,Watermelon And Cherry Nerds,400.0,420.0,400.0
3982973,Twizzlers Bonbon À La Fraise,275.0,288.75,275.0
3993858,2 Peanut Butter Cups,460.0,483.0,460.0
4004667,Dagens Fisk,0.0,0.0,0.0
4008634,Oh! Ricey Noodle 200g,375.0,393.75,375.0
4014246,Woton Soup,285.0,299.25,285.0
4020126,Nestea Lemon 0.5,350.0,367.5,350.0
4020918,Mentos Fruity Mix,300.0,315.0,300.0
4022696,Fanta Lemon,165.0,173.25,165.0
4024912,Dr Pepper Cherry,360.0,378.0,360.0
4033171,Lille Sodavand,408.0,428.40000000000003,408.0
4036983,Hoppefrø,330.0,346.5,330.0
4036994,Kuglespil mini,360.0,378.0,360.0
4037071,Glasblad,270.0,283.5,270.0
4042170,Dagens ret,0.0,0.0,0.0
4043530,0-3 år gratis,0.0,0.0,0.0
4045633,Gavekort,0.0,0.0,0.0
4068387,Red Bull betalt med ølkort,0.0,0.0,0.0
4071512,Tempura,435.0,456.75,435.0
4073791,Espresso,270.0,283.5,270.0
4073999,Chou moukt 250g,375.0,393.75,375.0
4079856,NEUMA Variabel pris,0.0,0.0,0.0
4083483,Bland selv,0.0,0.0,0.0
4084462,Rice Flake,468.0,491.40000000000003,468.0
4101787,Adgang Useum,0.0,0.0,0.0
4102475,Pocky Mango Sticks 25 Gr,336.0,352.80000000000007,336.0
4103895,Copenhagen Card,0.0,0.0,0.0
4105041,Sriracha Mayo,275.0,288.75,275.0
4107441,holy basil paste,456.0,478.80000000000007,456.0
4112430,Unspecified,0.0,0.0,0.0
4119442,Shots,330.0,346.5,330.0
4123554,Hummus,287.0,301.35,287.0
4125000,Hummus,84.0,88.2,84.0
4125104,Hummus,364.0,382.20000000000005,364.0
4125266,Hummus,427.0,448.35,427.0
4154499,Børn u/ 8 år,280.0,294.0,280.0
4156064,Smykker,0.0,0.0,0.0
4158457,Blandet drikkevarer,0.0,0.0,0.0
4161072,Ekstra is kugle,408.0,428.40000000000003,408.0
4165486,Iste,455.0,477.75,455.0
4203902,Sirup,492.0,516.6,492.0
4231901,Barn 0-3,0.0,0.0,0.0
4232459,Lady Luck (Brown Ale m/hasselnød),520.0,546.0,520.0
4232553,Grease Monkey (Steambeer),440.0,462.0,440.0
4235238,ICOM kort,0.0,0.0,0.0
4235292,ODM kort (det røde museumskort),0.0,0.0,0.0
4235329,Stiftelsens gamle børn,0.0,0.0,0.0
4235365,Ansatte på stiftelsen,0.0,0.0,0.0
4237043,Unspecified,0.0,0.0,0.0
4238659,Ledsagerkort,0.0,0.0,0.0
4249318,IS,0.0,0.0,0.0
4249332,Postkort,0.0,0.0,0.0
4249334,Jernbaneeffekter,0.0,0.0,0.0
4249336,Jernbaneuniformer & kasketter,0.0,0.0,0.0
4249338,Diverse,0.0,0.0,0.0
4249889,Teriyaki Sauce,504.0,529.2,504.0
4265792,Recover,510.0,535.5,510.0
4266145,Wellexir’s Collagen Limonader,490.0,514.5,490.0
4266150,Juice,0.0,0.0,0.0
4279980,Guldklump,0.0,0.0,0.0
4340518,Halleje,0.0,0.0,0.0
4350842,Syltetøj,95.0,99.75,95.0
4350843,Ekstra,415.0,435.75,415.0
4414364,"Vand uden pant 0,5l",320.0,336.0,320.0
4492704,Tuborg Classic,308.0,323.40000000000003,308.0
4532311,Aloe Vera King Aloe Vera Drink Natural Original,357.0,374.85,357.0
4537561,Spring Home Paratha Plain 325g,275.0,288.75,275.0
4542171,Choko croisssant,385.0,404.25,385.0
4542257,Pommes frites alm m ketchup,455.0,477.75,455.0
4548864,Deep Frozen Lemon Grass,408.0,428.40000000000003,408.0
4576988,Vitamilk Soy Milk Original 300 Ml.,195.0,204.75,195.0
4581338,Spand,420.0,441.0,420.0
4592977,Gavekort,0.0,0.0,0.0
4596222,Urtemayo eller remoulade til fritter,168.0,176.4,168.0
4605565,Draft Beer Offer,255.0,267.75,255.0
4609767,Røgvarer,0.0,0.0,0.0
4615656,Vand,240.0,252.0,240.0
4617555,Maskemarkører,360.0,378.0,360.0
4624276,Bernaise i bærer,210.0,220.5,210.0
4644421,Morgenmad,360.0,378.0,360.0
4706756,Cheddararost,360.0,378.0,360.0
4707983,Ekstra,405.0,425.25,405.0
4708003,Ekstra,380.0,399.0,380.0
4711381,Schweizernöt,385.0,404.25,385.0
4738154,Personale kaffe i små poser,198.0,207.90000000000003,198.0
4762839,Sparkling Water,350.0,367.5,350.0
4786910,Grillpølse uden tilberedning,280.0,294.0,280.0
4786922,Peanuts,180.0,189.0,180.0
4823480,Alt. Mælk,475.0,498.75,475.0
4826331,Fransk hotdog,364.0,382.20000000000005,364.0
4826354,0.5L Soda,308.0,323.40000000000003,308.0
4848422,Faxe kondi fri,400.0,420.0,400.0
4856745,Bacon,65.0,68.25,65.0
4864247,Is,0.0,0.0,0.0
4883181,Unspecified,0.0,0.0,0.0
4890534,Ekstra Vaffel/Bæger,304.0,319.2,304.0
4891042,Ko mælk,154.0,161.70000000000002,154.0
4896550,"Cookies, 2 stk",360.0,378.0,360.0
4922797,Is,0.0,0.0,0.0
4923249,Matilde chokolademælk,88.0,92.4,88.0
4947000,Pølsebrød,135.0,141.75,135.0
4959235,Avocado Nigiri,468.0,491.40000000000003,468.0
4959238,Tigerreje Nigiri,400.0,420.0,400.0
4959243,Omelet Nigiri,342.0,359.1,342.0
4959245,Lakserogn Nigiri,475.0,498.75,475.0
4959258,Tun Hoso maki,480.0,504.0,480.0
4959326,Soya,375.0,393.75,375.0
4959328,Sur-Sød sauce,296.0,310.8,296.0
4959331,Ingefær,160.0,168.0,160.0
4959332,Teriyaki,400.0,420.0,400.0
4959335,Tofu,340.0,357.0,340.0
4965091,Pengesedler,0.0,0.0,0.0
4971830,Slikpose,60.0,63.0,60.0
4971839,Slikpose,350.0,367.5,350.0
4974055,Galiano shot,455.0,477.75,455.0
4992218,Vin klip,0.0,0.0,0.0
5014869,Lays chips Salted,252.0,264.6,252.0
5014883,Chips Barbecue Flavour,264.0,277.20000000000005,264.0
5014974,Lays chip sourcream & onion,420.0,441.00000000000006,420.0
5023960,Special øl,468.0,491.40000000000003,468.0
5024012,Saft,464.0,487.20000000000005,464.0
5024043,Sæby 30,440.0,462.0,440.0
5032648,Iki Beer,378.0,396.90000000000003,378.0
5072439,Saftevand,420.0,441.0,420.0
5075117,Pose,258.0,270.90000000000003,258.0
5082431,Pizzadej,240.0,252.0,240.0
5104841,Extra espresso shot,420.0,441.0,420.0
5110482,Top hat,330.0,346.5,330.0
5110507,Københavner stang,242.0,254.10000000000002,242.0
5110538,Cornetto Go,375.0,393.75,375.0
5110795,Euphoria,390.0,409.5,390.0
5122108,Zero Sugar,275.0,288.75,275.0
5130765,Overført af kunde på privat mobilepay afregnet kontant,0.0,0.0,0.0
5134012,Æblesnitte glutenfri,406.0,426.30000000000007,406.0
5138987,Unspecified,0.0,0.0,0.0
5153475,2x Snickers,209.3,219.76500000000001,209.3
5157217,Juice,275.0,288.75,275.0
5161378,Kaffe/te,270.0,283.5,270.0
5161423,"Pomfrit, Lille",360.0,378.0,360.0
5161424,"Pomfrit, Stor",440.0,462.0,440.0
5161448,Diverse Køkken,0.0,0.0,0.0
5161449,Debitorer,0.0,0.0,0.0
5194595,Unspecified,0.0,0.0,0.0
5201823,Dino Gun Pop Lol.,480.0,504.0,480.0
5203780,Lolly green,486.0,510.30000000000007,486.0
5204402,Necklaces,405.0,425.25000000000006,405.0
5204867,Ring Pop,486.0,510.30000000000007,486.0
5205031,Johnybee Boots Pop,325.0,341.25,325.0
5205747,Unicorn Party Popping,400.0,420.0,400.0
5207375,Vidal Jelly Pizza,468.0,491.40000000000003,468.0
5226115,Bartender slushice,0.0,0.0,0.0
5226202,Kage,170.0,178.5,170.0
5228564,ØL DIVERSE,0.0,0.0,0.0
5228690,VAND DIVERSE,0.0,0.0,0.0
5228808,SPRIT DIVERSE,0.0,0.0,0.0
5229172,SNACKS DIVERSE,0.0,0.0,0.0
5234641,Unspecified,0.0,0.0,0.0
5236338,Glutenfri,0.0,0.0,0.0
5242792,Kildevand,240.0,252.0,240.0
5277566,Kartoffelsskiver mellem,440.0,462.0,440.0
5284777,Rolling paint,510.0,535.5,510.0
5351335,Dyppelse,294.0,308.70000000000005,294.0
5358346,Bento Mixed Seafood Snack Seaweed flv.,405.0,425.25,405.0
5369484,Magnum,420.0,441.0,420.0
5381124,Unspecified,0.0,0.0,0.0
5391167,Unspecified,0.0,0.0,0.0
5400486,Varm kako,455.0,477.75,455.0
5413763,Baneøl,195.0,204.75,195.0
5422621,Adgang med mil id eller tilsvarende,0.0,0.0,0.0
5462678,Slush ice,300.0,315.0,300.0
5463705,Deep Frozen Bread Sticks,264.0,277.20000000000005,264.0
5464787,Dip,280.0,294.0,280.0
5464813,Chili og humus,150.0,157.5,150.0
5471522,M&m crispy,455.0,477.75,455.0
5474349,Pocky Cookies & Cream,275.0,288.75,275.0
5474779,Pocky,425.0,446.25,425.0
5501870,Bounty,260.0,273.0,260.0
5508371,Original 5 Bitar,234.0,245.70000000000002,234.0
5523412,1 søm,120.0,126.0,120.0
5596098,STRAWBERRY DREAM,495.0,519.75,495.0
5613191,Postkort,190.0,199.5,190.0
5617835,Personale i gartneriet,280.0,294.0,280.0
5683491,Pølse,0.0,0.0,0.0
5687201,Sodavand 33cl,390.0,409.5,390.0
5696008,Frank hotdog,300.0,315.0,300.0
5696149,Sodavand el. Kildevand,390.0,409.5,390.0
5724091,Øl pant,177.0,185.85,177.0
5737150,Mini Croissant,350.0,367.5,350.0
5758138,Gavekort - Selv valgt pris,0.0,0.0,0.0
5780197,MSG 93g,325.0,341.25,325.0
5840346,Reese's Big Cup Original Standard,306.0,321.3,306.0
5853626,Fransk Hotdog,480.0,504.0,480.0
5853627,Ristet Hotdog,385.0,404.25,385.0
5893187,5 kr,215.0,225.75,215.0
5893216,10 kr,340.0,357.0,340.0
5893235,15 kr,360.0,378.0,360.0
5905940,1 shot,187.0,196.35000000000002,187.0
5905963,Rundstykke,98.0,102.9,98.0
5935702,7up Saveur Cherry,240.0,252.0,240.0
5935706,Spiderman,300.0,315.0,300.0
5935760,Hindbærsnitte,464.0,487.20000000000005,464.0
5935934,Bærepose,48.0,50.400000000000006,48.0
5936032,VIN ud af huset,0.0,0.0,0.0
5936103,Deepn more,300.0,315.0,300.0
5936105,Rice,0.0,0.0,0.0
5936119,Zombie kiss,275.0,288.75,275.0
5936127,Faxe kondi appelsin 0kcal,465.0,488.25,465.0
5936202,Studenterdrink,330.0,346.5,330.0
5936260,Anker Flødebolle Lille Hindbær,380.0,399.0,380.0
5936262,Anker Flødebolle Lille Yuzu,400.0,420.0,400.0
5936273,Sodavand Dåse,255.0,267.75,255.0
5936299,Americano,490.0,514.5,490.0
5936686,"Kildevand - 0,5 liter",180.0,189.0,180.0
5936716,Pomme Frites (Stor),494.0,518.6999999999999,494.0
5936736,Turbo ventelator,352.0,369.6,352.0
5936856,Kaffe/te,360.0,378.0,360.0
5936859,Pina,255.0,267.75,255.0
5936868,Viking lang,0.0,0.0,0.0
5936870,Prince rød,0.0,0.0,0.0
5936873,Blå kings,0.0,0.0,0.0
5936936,Sweet Chili Sauce,348.0,365.40000000000003,348.0
5936940,Fri entre skole ifm bestilt gruppebesøg,0.0,0.0,0.0
5937054,Hjemmeside Bestilling,0.0,0.0,0.0
5937094,Samlet festmad,0.0,0.0,0.0
5937109,Romsnegl,350.0,367.5,350.0
5937123,Snaps,220.0,231.0,220.0
5937133,Ayuko Gluten Free Soy sauce 150ml,242.0,254.10000000000002,242.0
5937174,Småkager,255.0,267.75,255.0
5937234,Fransk hotdog ny,400.0,420.0,400.0
5937310,Lamp Spray,448.0,470.40000000000003,448.0
5937361,Unspecified,0.0,0.0,0.0
5937376,Special tapas,0.0,0.0,0.0
5937377,Special smørrebrød,0.0,0.0,0.0
5937378,Menu,0.0,0.0,0.0
5937382,Yumyum Creamy Flavour,104.0,109.2,104.0
5937605,Ayran,275.0,288.75,275.0
5937626,Unspecified,0.0,0.0,0.0
