id,place_id,created,title,type,created_datetime
694972,656926,1704448835,Børnepizza,Normal,2024-01-05T12:00:35
694974,656926,1704448835,Indbagt Pizza,Normal,2024-01-05T12:00:35
694976,656926,1704448835,Ekstra Tilbehør,Normal,2024-01-05T12:00:35
694977,656926,1704448835,Kebab,Normal,2024-01-05T12:00:35
694978,656926,1704448835,Spaghettiret,Normal,2024-01-05T12:00:35
694979,656926,1704448835,Pommes Frites,Normal,2024-01-05T12:00:35
694980,656926,1704448835,Grillretter,Normal,2024-01-05T12:00:35
694981,656926,1704448835,Burger,Normal,2024-01-05T12:00:35
694982,656926,1704448835,Drikkevarer,Normal,2024-01-05T12:00:35
698134,570408,1704454667,Tyrkisk brød,Normal,2024-01-05T13:37:47
699511,570408,1704458334,Frokost tilbud,Normal,2024-01-05T14:38:54
701193,431733,1704462903,Flasker,Normal,2024-01-05T15:55:03
701221,431733,1704462976,Drinks,Normal,2024-01-05T15:56:16
701320,431733,1704463195,Tilbud,Normal,2024-01-05T15:59:55
702528,702457,1704466991,Vælg selv Håndmad,Normal,2024-01-05T17:03:11
716733,668071,1704518301,Pizza,Normal,2024-01-06T07:18:21
716734,668071,1704518301,Børne Pizza,Normal,2024-01-06T07:18:21
716735,668071,1704518301,Ekstra Tilbehør,Normal,2024-01-06T07:18:21
716736,668071,1704518301,Kebab,Normal,2024-01-06T07:18:21
716737,668071,1704518301,Pastaretter,Normal,2024-01-06T07:18:21
716738,668071,1704518301,Salater,Normal,2024-01-06T07:18:21
716739,668071,1704518301,Å La Carte,Normal,2024-01-06T07:18:21
716740,668071,1704518301,Burgere,Normal,2024-01-06T07:18:21
716741,668071,1704518301,Pommes Frites,Normal,2024-01-06T07:18:21
716742,668071,1704518301,Hotdogs,Normal,2024-01-06T07:18:21
716743,668071,1704518301,Drikkevarer,Normal,2024-01-06T07:18:21
716865,686203,1704520059,Menu,Normal,2024-01-06T07:47:39
716903,451624,1704521401,Menu,Normal,2024-01-06T08:10:01
717364,523541,1704531140,Pølser🌭,Normal,2024-01-06T10:52:20
717365,523541,1704531140,Hjemmelavet Burger🍔,Normal,2024-01-06T10:52:20
717366,523541,1704531140,Sandwich🐷,Normal,2024-01-06T10:52:20
717367,523541,1704531140,Pommes Frites🍟,Normal,2024-01-06T10:52:20
717368,523541,1704531140,Diverse,Normal,2024-01-06T10:52:20
717369,523541,1704531140,Tilbud ➗,Normal,2024-01-06T10:52:20
717370,523541,1704531140,Friskemurte Sandwich🌮,Normal,2024-01-06T10:52:20
717371,523541,1704531140,Drikkevarer☕🍺,Normal,2024-01-06T10:52:20
739331,570878,1704621239,Pita,Normal,2024-01-07T11:53:59
739333,570878,1704621239,Tyrkiskbrød,Normal,2024-01-07T11:53:59
739336,570878,1704621239,Retter,Normal,2024-01-07T11:53:59
739339,570878,1704621239,Vand,Normal,2024-01-07T11:53:59
739340,570878,1704621239,Drikkelse,Normal,2024-01-07T11:53:59
739341,570878,1704621239,Energidrik,Normal,2024-01-07T11:53:59
739547,599700,1704622583,Tildbud Oct-Nov-Dec-Jan,Normal,2024-01-07T12:16:23
739548,599700,1704622583,Konfirmationsbuffet (2023),Normal,2024-01-07T12:16:23
739549,599700,1704622583,Natmad,Normal,2024-01-07T12:16:23
739550,599700,1704622583,Extra Tilbud,Normal,2024-01-07T12:16:23
739551,599700,1704622583,Festbuffet,Normal,2024-01-07T12:16:23
739552,599700,1704622583,Anretninger,Normal,2024-01-07T12:16:23
739553,599700,1704622583,Stegebuffet,Normal,2024-01-07T12:16:23
739554,599700,1704622583,Ekstra,Normal,2024-01-07T12:16:23
739555,599700,1704622583,Levering,Normal,2024-01-07T12:16:23
747765,478851,1704648875,Poke Bowl,Normal,2024-01-07T19:34:35
751832,570302,1704709439,Jagt menu,Normal,2024-01-08T12:23:59
754936,754821,1704716647,Varer,Normal,2024-01-08T14:24:07
757611,757577,1704726452,Unspecified,Normal,2024-01-08T17:07:32
758009,465308,1704727653,Pizza,Normal,2024-01-08T17:27:33
767770,767680,1704799514,Unspecified,Normal,2024-01-09T13:25:14
771232,587442,1704809557,0 salg,Normal,2024-01-09T16:12:37
780927,582411,1704870085,Byg Selv Bagel,Normal,2024-01-10T09:01:25
780928,582411,1704870085,Byg Selv Sandwich,Normal,2024-01-10T09:01:25
780929,582411,1704870085,Byg Selv Salat,Normal,2024-01-10T09:01:25
780930,582411,1704870085,Drikkevarer,Normal,2024-01-10T09:01:25
781076,698581,1704872071,Kaffe,Normal,2024-01-10T09:34:31
781077,698581,1704872071,Drikke,Normal,2024-01-10T09:34:31
781078,698581,1704872071,Menu,Normal,2024-01-10T09:34:31
781353,669305,1704874871,Ekstra tilbehør,Normal,2024-01-10T10:21:11
781545,669305,1704876532,Gavekort,Normal,2024-01-10T10:48:52
781685,764780,1704877501,System,System,2024-01-10T11:05:01
781687,764780,1704877501,Unspecified,Normal,2024-01-10T11:05:01
786243,570408,1704889848,Hjemmelavet menuer,Normal,2024-01-10T14:30:48
786704,478861,1704890955,Arrangementer,Normal,2024-01-10T14:49:15
787354,462595,1704892774,Unspecified,Normal,2024-01-10T15:19:34
787444,570408,1704893030,Pommes friter,Normal,2024-01-10T15:23:50
788039,770164,1704894426,Menu,Normal,2024-01-10T15:47:06
788047,770164,1704894434,Take Away,Normal,2024-01-10T15:47:14
788729,595624,1704896160,Pizza,Normal,2024-01-10T16:16:00
788730,595624,1704896160,Mexicansk Pizza,Normal,2024-01-10T16:16:00
788731,595624,1704896160,Gourmet Pizza,Normal,2024-01-10T16:16:00
788732,595624,1704896160,Salat Pizza,Normal,2024-01-10T16:16:00
788733,595624,1704896160,Lukket Pizza,Normal,2024-01-10T16:16:00
788734,595624,1704896160,Hvidløgsbrød,Normal,2024-01-10T16:16:00
788735,595624,1704896160,Halv Åben Pizza,Normal,2024-01-10T16:16:00
788736,595624,1704896160,Durum Rulle,Normal,2024-01-10T16:16:00
788737,595624,1704896160,Pitabrød,Normal,2024-01-10T16:16:00
788738,595624,1704896160,Sandwich Lux,Normal,2024-01-10T16:16:00
788739,595624,1704896160,Burger,Normal,2024-01-10T16:16:00
788740,595624,1704896160,Pastaretter,Normal,2024-01-10T16:16:00
788741,595624,1704896160,Salater,Normal,2024-01-10T16:16:00
788742,595624,1704896160,Grillretter,Normal,2024-01-10T16:16:00
788743,595624,1704896160,Nachos & Burritos,Normal,2024-01-10T16:16:00
788744,595624,1704896160,Snacks,Normal,2024-01-10T16:16:00
788745,595624,1704896160,Børneretter,Normal,2024-01-10T16:16:00
788746,595624,1704896160,Drikkevarer,Normal,2024-01-10T16:16:00
788747,595624,1704896160,Ekstra,Normal,2024-01-10T16:16:00
789108,595624,1704897044,Eksra Toppings,Normal,2024-01-10T16:30:44
789217,789186,1704897433,System,System,2024-01-10T16:37:13
789219,789186,1704897433,Unspecified,Normal,2024-01-10T16:37:13
790320,790220,1704900455,System,System,2024-01-10T17:27:35
790322,790220,1704900455,Unspecified,Normal,2024-01-10T17:27:35
790766,790602,1704901419,System,System,2024-01-10T17:43:39
790768,790602,1704901419,Unspecified,Normal,2024-01-10T17:43:39
790780,465308,1704901447,Burger,Normal,2024-01-10T17:44:07
791307,555096,1704902599,Ekstra,Normal,2024-01-10T18:03:19
791687,465308,1704903196,Børn,Normal,2024-01-10T18:13:16
791926,552140,1704903639,Slices,Normal,2024-01-10T18:20:39
792065,552140,1704903911,Frokost Tilbud,Normal,2024-01-10T18:25:11
793614,465308,1704906389,Sandwich,Normal,2024-01-10T19:06:29
793635,465308,1704906403,Durum rulle,Normal,2024-01-10T19:06:43
793642,465308,1704906410,Pita,Normal,2024-01-10T19:06:50
793648,465308,1704906419,Grill Retter,Normal,2024-01-10T19:06:59
793687,465308,1704906492,Pizza Large,Normal,2024-01-10T19:08:12
793819,555096,1704906724,Udbringning,Normal,2024-01-10T19:12:04
794976,570302,1704908615,Dessert,Normal,2024-01-10T19:43:35
798358,462742,1704919296,Hele kasser øl,Normal,2024-01-10T22:41:36
798436,462742,1704919616,Hele flasker,Normal,2024-01-10T22:46:56
799153,497597,1704929049,Cigaretter,Normal,2024-01-11T01:24:09
799830,766639,1704948466,Pizza,Normal,2024-01-11T06:47:46
799831,766639,1704948466,Salat Pizza,Normal,2024-01-11T06:47:46
799832,766639,1704948466,Santa Fe Special,Normal,2024-01-11T06:47:46
799833,766639,1704948466,Mexicansk Pizza,Normal,2024-01-11T06:47:46
799834,766639,1704948466,Bearnaise Pizza,Normal,2024-01-11T06:47:46
799835,766639,1704948466,Pizza Gorgonzola,Normal,2024-01-11T06:47:46
799836,766639,1704948466,Deep Pan,Normal,2024-01-11T06:47:46
799837,766639,1704948466,Indbagt Pizza,Normal,2024-01-11T06:47:46
799838,766639,1704948466,Børnemenu,Normal,2024-01-11T06:47:46
799839,766639,1704948466,Grill,Normal,2024-01-11T06:47:46
799840,766639,1704948466,Grøn Salat,Normal,2024-01-11T06:47:46
799841,766639,1704948466,Varmt Pasta,Normal,2024-01-11T06:47:46
799842,766639,1704948466,Hjemmelavet Durum,Normal,2024-01-11T06:47:46
799843,766639,1704948466,Hjemmelavet Pita,Normal,2024-01-11T06:47:46
799844,766639,1704948466,Pizza Sandwich,Normal,2024-01-11T06:47:46
799845,766639,1704948466,Kæmpe Buggi Burger,Normal,2024-01-11T06:47:46
799846,766639,1704948466,Drikkevarer,Normal,2024-01-11T06:47:46
799984,766639,1704948577,Ekstra Tilbehør,Normal,2024-01-11T06:49:37
803570,803489,1704970903,System,System,2024-01-11T13:01:43
803572,803489,1704970903,Unspecified,Normal,2024-01-11T13:01:43
804727,804673,1704972917,System,System,2024-01-11T13:35:17
804729,804673,1704972917,Unspecified,Normal,2024-01-11T13:35:17
805505,471058,1704974786,Unspecified,Normal,2024-01-11T14:06:26
805807,801868,1704975533,System,System,2024-01-11T14:18:53
805809,801868,1704975533,Unspecified,Normal,2024-01-11T14:18:53
805921,805839,1704975719,System,System,2024-01-11T14:21:59
805923,805839,1704975719,Unspecified,Normal,2024-01-11T14:21:59
806666,433856,1704977471,Unspecified,Normal,2024-01-11T14:51:11
807093,806964,1704978713,System,System,2024-01-11T15:11:53
807095,806964,1704978713,Unspecified,Normal,2024-01-11T15:11:53
807362,465308,1704979424,Drikkevarer,Normal,2024-01-11T15:23:44
808163,465308,1704981223,Deep Pan,Normal,2024-01-11T15:53:43
808395,465308,1704981908,Indbagt,Normal,2024-01-11T16:05:08
808458,465308,1704982081,Ufo,Normal,2024-01-11T16:08:01
808656,757577,1704982776,Pizze Rosse,Normal,2024-01-11T16:19:36
808657,757577,1704982776,Pizze Bianche,Normal,2024-01-11T16:19:36
808658,757577,1704982776,Piizze Vegetariane,Normal,2024-01-11T16:19:36
808659,757577,1704982776,Varme Panin Sandwich,Normal,2024-01-11T16:19:36
808660,757577,1704982776,Varme Pasta Retter,Normal,2024-01-11T16:19:36
808661,757577,1704982776,Salater,Normal,2024-01-11T16:19:36
808662,757577,1704982776,Frisk Bagt Durum Rulle,Normal,2024-01-11T16:19:36
808663,757577,1704982776,Drikkevarer,Normal,2024-01-11T16:19:36
808664,757577,1704982776,Dyppelse I Bæger,Normal,2024-01-11T16:19:36
808944,757577,1704983308,Pizze Rosse,Normal,2024-01-11T16:28:28
808945,757577,1704983308,Pizze Bianche,Normal,2024-01-11T16:28:28
808946,757577,1704983308,Pizze Vegetariane,Normal,2024-01-11T16:28:28
808947,757577,1704983308,Ekstra Tilbheør,Normal,2024-01-11T16:28:28
808948,757577,1704983308,Varme Panin Sandwich,Normal,2024-01-11T16:28:28
808949,757577,1704983308,Varme Pasta Retter,Normal,2024-01-11T16:28:28
808950,757577,1704983308,Salater,Normal,2024-01-11T16:28:28
808951,757577,1704983308,Frisk Bagt Durum Rulle,Normal,2024-01-11T16:28:28
808952,757577,1704983308,Drikkevarer,Normal,2024-01-11T16:28:28
808953,757577,1704983308,Dyppelse I Bæger,Normal,2024-01-11T16:28:28
809025,465308,1704983330,Salater,Normal,2024-01-11T16:28:50
809542,582373,1704984636,Byg Selv Bagel,Normal,2024-01-11T16:50:36
809543,582373,1704984636,Byg Selv Sandwich,Normal,2024-01-11T16:50:36
809544,582373,1704984636,Byg Selv Salat,Normal,2024-01-11T16:50:36
809545,582373,1704984636,Drikkevarer,Normal,2024-01-11T16:50:36
809620,667471,1704984801,Menu,Normal,2024-01-11T16:53:21
809976,523541,1704985819,Unspecified,Normal,2024-01-11T17:10:19
810056,809984,1704986062,System,System,2024-01-11T17:14:22
810058,809984,1704986062,Hovedmenu,Normal,2024-01-11T17:14:22
810843,659083,1704987860,Brunch,Normal,2024-01-11T17:44:20
810844,659083,1704987860,Sommerbær,Normal,2024-01-11T17:44:20
810845,659083,1704987860,Fridas øllegrød,Normal,2024-01-11T17:44:20
810846,659083,1704987860,Hyggedip,Normal,2024-01-11T17:44:20
810847,659083,1704987860,Surdejsbolle,Normal,2024-01-11T17:44:20
810848,659083,1704987860,Frida Burger,Normal,2024-01-11T17:44:20
810849,659083,1704987860,Frida Salat,Normal,2024-01-11T17:44:20
810850,659083,1704987860,Frida’s Sandwich,Normal,2024-01-11T17:44:20
810851,659083,1704987860,Chilies med Brød,Normal,2024-01-11T17:44:20
810852,659083,1704987860,Kage,Normal,2024-01-11T17:44:20
810853,659083,1704987860,Varme Drikke,Normal,2024-01-11T17:44:20
810854,659083,1704987860,Juice,Normal,2024-01-11T17:44:20
810855,659083,1704987860,Saft På Flaske,Normal,2024-01-11T17:44:20
810858,659083,1704987860,Sodavand,Normal,2024-01-11T17:44:20
810860,659083,1704987860,Mælk,Normal,2024-01-11T17:44:20
810861,659083,1704987860,Vand,Normal,2024-01-11T17:44:20
810862,659083,1704987860,Øl,Normal,2024-01-11T17:44:20
810863,659083,1704987860,Vin,Normal,2024-01-11T17:44:20
810864,659083,1704987860,Spiritus,Normal,2024-01-11T17:44:20
811075,659083,1704988097,Smørrebrød,Normal,2024-01-11T17:48:17
813525,498079,1704991903,Is,Normal,2024-01-11T18:51:43
819296,445026,1705004841,Unspecified,Normal,2024-01-11T22:27:21
821789,821767,1705046869,System,System,2024-01-12T10:07:49
821791,821767,1705046869,Unspecified,Normal,2024-01-12T10:07:49
821856,498629,1705047446,Kage,Normal,2024-01-12T10:17:26
822379,754211,1705051394,Rødvin,Normal,2024-01-12T11:23:14
822384,754211,1705051405,Hvidvin,Normal,2024-01-12T11:23:25
822389,754211,1705051416,Mousserende,Normal,2024-01-12T11:23:36
822390,754211,1705051424,Champagne,Normal,2024-01-12T11:23:44
822392,754211,1705051437,Rosevin,Normal,2024-01-12T11:23:57
822634,433471,1705052792,Aftenhygge,Normal,2024-01-12T11:46:32
822760,757577,1705053466,Bærepose,Normal,2024-01-12T11:57:46
822766,667545,1705053494,Menu,Normal,2024-01-12T11:58:14
822969,523541,1705054240,Menuer🍔🍟,Normal,2024-01-12T12:10:40
823073,433471,1705054650,Events,Normal,2024-01-12T12:17:30
823079,523541,1705054683,Ekstra➕,Normal,2024-01-12T12:18:03
823776,497891,1705055851,Saft/sodavand,Normal,2024-01-12T12:37:31
823856,586569,1705055988,"Selskaber , party , reception",Normal,2024-01-12T12:39:48
824276,586569,1705056624,Vin,Normal,2024-01-12T12:50:24
824362,586569,1705056719,Slik,Normal,2024-01-12T12:51:59
824427,586569,1705056836,Dagensret,Normal,2024-01-12T12:53:56
824563,586569,1705057041,Pose ( bags ),Normal,2024-01-12T12:57:21
824646,586569,1705057157,Delikatesser,Normal,2024-01-12T12:59:17
824924,552846,1705057478,Pizza,Normal,2024-01-12T13:04:38
824925,552846,1705057478,Indbagt Pizza,Normal,2024-01-12T13:04:38
824926,552846,1705057478,Børne Pizza,Normal,2024-01-12T13:04:38
824930,552846,1705057478,Ekstra Toppings,Normal,2024-01-12T13:04:38
824931,552846,1705057478,Hjemmelavet Rulle,Normal,2024-01-12T13:04:38
824932,552846,1705057478,Hjemmelavet Pitabrød,Normal,2024-01-12T13:04:38
824933,552846,1705057478,Burger,Normal,2024-01-12T13:04:38
824934,552846,1705057478,Grillretter,Normal,2024-01-12T13:04:38
824935,552846,1705057478,Pasteretter,Normal,2024-01-12T13:04:38
824936,552846,1705057478,Salat,Normal,2024-01-12T13:04:38
824937,552846,1705057478,Drikkevarer,Normal,2024-01-12T13:04:38
825858,532010,1705058857,Drikkevarer,Normal,2024-01-12T13:27:37
825945,532010,1705059030,Slik,Normal,2024-01-12T13:30:30
826403,497891,1705059888,Iskaffe,Normal,2024-01-12T13:44:48
826455,757577,1705059948,Frokost,Normal,2024-01-12T13:45:48
827860,591012,1705062983,Værelserne,Normal,2024-01-12T14:36:23
828068,498629,1705063394,To-go,Normal,2024-01-12T14:43:14
828170,498629,1705063576,Ekstra tilbehør,Normal,2024-01-12T14:46:16
830677,830445,1705069404,System,System,2024-01-12T16:23:24
830679,830445,1705069404,Varegrupper,Normal,2024-01-12T16:23:24
830953,830865,1705070137,System,System,2024-01-12T16:35:37
830955,830865,1705070137,Unspecified,Normal,2024-01-12T16:35:37
832742,832235,1705073957,System,System,2024-01-12T17:39:17
832744,832235,1705073957,Unspecified,Normal,2024-01-12T17:39:17
833787,523541,1705075510,Fransk hotdog🌭,Normal,2024-01-12T18:05:10
833818,465308,1705075536,Pizza,Normal,2024-01-12T18:05:36
834139,465308,1705075918,Ekstra fyld,Normal,2024-01-12T18:11:58
834262,465308,1705076080,Grill,Normal,2024-01-12T18:14:40
834802,465308,1705076629,Indbagt/ufo,Normal,2024-01-12T18:23:49
835073,523541,1705076921,Ristet hotdog🌭,Normal,2024-01-12T18:28:41
838037,486554,1705079670,Mexicanske,Normal,2024-01-12T19:14:30
842582,555096,1705084565,Menu,Normal,2024-01-12T20:36:05
843757,465308,1705086429,Prove,Normal,2024-01-12T21:07:09
843775,465308,1705086454,Prove,Normal,2024-01-12T21:07:34
851890,702457,1705118253,Drinks,Normal,2024-01-13T05:57:33
851891,702457,1705118253,Fiskefilet,Normal,2024-01-13T05:57:33
851892,702457,1705118253,Æg,Normal,2024-01-13T05:57:33
851893,702457,1705118253,Ost,Normal,2024-01-13T05:57:33
851894,702457,1705118253,Kød ag Fjerkræ,Normal,2024-01-13T05:57:33
851895,702457,1705118253,Menu,Normal,2024-01-13T05:57:33
852474,822160,1705136701,System,System,2024-01-13T11:05:01
852476,822160,1705136701,Unspecified,Normal,2024-01-13T11:05:01
853152,789186,1705140136,Drikkevarer,Normal,2024-01-13T12:02:16
853153,789186,1705140136,Pizzaer,Normal,2024-01-13T12:02:16
853154,789186,1705140136,Pizzaer Med Ostekant,Normal,2024-01-13T12:02:16
853155,789186,1705140136,Mexicanske Pizzaer,Normal,2024-01-13T12:02:16
853156,789186,1705140136,Deep Pan Pizza,Normal,2024-01-13T12:02:16
853157,789186,1705140136,Familiepizza,Normal,2024-01-13T12:02:16
853158,789186,1705140136,Indbagt Pizza,Normal,2024-01-13T12:02:16
853159,789186,1705140136,Halvt Indbagt Pizza,Normal,2024-01-13T12:02:16
853160,789186,1705140136,Børne Pizza,Normal,2024-01-13T12:02:16
853161,789186,1705140136,Ekstra Tilbehør,Normal,2024-01-13T12:02:16
853162,789186,1705140136,Hjemmelavet Burger,Normal,2024-01-13T12:02:16
853163,789186,1705140136,Hjemmelavet Pitabrød,Normal,2024-01-13T12:02:16
853164,789186,1705140136,Hjemmelavet Durum,Normal,2024-01-13T12:02:16
853165,789186,1705140136,Hjemmelavet Sandwich,Normal,2024-01-13T12:02:16
853166,789186,1705140136,Grillretter,Normal,2024-01-13T12:02:16
853167,789186,1705140136,Pastaretter,Normal,2024-01-13T12:02:16
853168,789186,1705140136,Nachos,Normal,2024-01-13T12:02:16
853169,789186,1705140136,Salater,Normal,2024-01-13T12:02:16
853170,789186,1705140136,Hvidløgsbrød,Normal,2024-01-13T12:02:16
853581,789186,1705141011,Drikkevarer,Normal,2024-01-13T12:16:51
853582,789186,1705141011,Pizzaer,Normal,2024-01-13T12:16:51
853583,789186,1705141011,Pizzaer Med Ostekant,Normal,2024-01-13T12:16:51
853584,789186,1705141011,Mexicanske Pizzaer,Normal,2024-01-13T12:16:51
853585,789186,1705141011,Deep Pan Pizza,Normal,2024-01-13T12:16:51
853586,789186,1705141011,Familiepizza,Normal,2024-01-13T12:16:51
853587,789186,1705141011,Indbagt Pizza,Normal,2024-01-13T12:16:51
853588,789186,1705141011,Halvt Indbagt Pizza,Normal,2024-01-13T12:16:51
853589,789186,1705141011,Børne Pizza,Normal,2024-01-13T12:16:51
853590,789186,1705141011,Ekstra Tilbehør,Normal,2024-01-13T12:16:51
853591,789186,1705141011,Hjemmelavet Burger,Normal,2024-01-13T12:16:51
853592,789186,1705141011,Hjemmelavet Pitabrød,Normal,2024-01-13T12:16:51
853593,789186,1705141011,Hjemmelavet Durum,Normal,2024-01-13T12:16:51
853594,789186,1705141011,Hjemmelavet Sandwich,Normal,2024-01-13T12:16:51
853595,789186,1705141011,Grillretter,Normal,2024-01-13T12:16:51
853596,789186,1705141011,Pastaretter,Normal,2024-01-13T12:16:51
853597,789186,1705141011,Nachos,Normal,2024-01-13T12:16:51
853598,789186,1705141011,Salater,Normal,2024-01-13T12:16:51
853599,789186,1705141011,Hvidløgsbrød,Normal,2024-01-13T12:16:51
861309,830846,1705156501,System,System,2024-01-13T16:35:01
861311,830846,1705156501,Unspecified,Normal,2024-01-13T16:35:01
861541,830865,1705157001,ØL,Normal,2024-01-13T16:43:21
861868,830865,1705157874,Spirit,Normal,2024-01-13T16:57:54
861921,830865,1705158017,Irsk Kaffe,Normal,2024-01-13T17:00:17
862028,830865,1705158238,Vand,Normal,2024-01-13T17:03:58
862051,830865,1705158289,Variable,Normal,2024-01-13T17:04:49
862913,806964,1705160343,Fest,Normal,2024-01-13T17:39:03
862928,806964,1705160366,Buffet,Normal,2024-01-13T17:39:26
862935,806964,1705160377,Drikkevarer,Normal,2024-01-13T17:39:37
862955,806964,1705160390,Mad ud af huset,Normal,2024-01-13T17:39:50
866702,571262,1705165814,EKSTRA,Normal,2024-01-13T19:10:14
880312,430872,1705232262,Jul,Normal,2024-01-14T13:37:42
882906,552140,1705239283,Tilbud,Normal,2024-01-14T15:34:43
883047,552140,1705239722,Tilbud,Normal,2024-01-14T15:42:02
893335,801868,1705300396,"Øl, Vand og Vin",Normal,2024-01-15T08:33:16
893336,801868,1705300396,Spiritus,Normal,2024-01-15T08:33:16
893337,801868,1705300396,Snacks,Normal,2024-01-15T08:33:16
893338,801868,1705300396,Coktails,Normal,2024-01-15T08:33:16
893637,497891,1705304422,Sort kaffe,Normal,2024-01-15T09:40:22
893896,483735,1705306988,"toilet 5,-kr",Normal,2024-01-15T10:23:08
894122,894032,1705308298,System,System,2024-01-15T10:44:58
894124,894032,1705308298,Unspecified,Normal,2024-01-15T10:44:58
894420,894372,1705310023,System,System,2024-01-15T11:13:43
894422,894372,1705310023,Unspecified,Normal,2024-01-15T11:13:43
894504,419349,1705310744,Pose,Normal,2024-01-15T11:25:44
894649,497891,1705311520,Chokolade,Normal,2024-01-15T11:38:40
895206,497891,1705313654,Diverse,Normal,2024-01-15T12:14:14
898213,556398,1705320265,Frokost tilbud 55kr,Normal,2024-01-15T14:04:25
898256,556398,1705320381,Dose 5 kr,Normal,2024-01-15T14:06:21
898269,556398,1705320438,Pitabrød 35kr,Normal,2024-01-15T14:07:18
898276,556398,1705320457,Durum 45kr,Normal,2024-01-15T14:07:37
898303,556398,1705320502,Almenlig bitabrød 30kr,Normal,2024-01-15T14:08:22
898698,898548,1705321665,System,System,2024-01-15T14:27:45
898700,898548,1705321665,Unspecified,Normal,2024-01-15T14:27:45
898736,898548,1705321698,Appetizers,Normal,2024-01-15T14:28:18
898737,898548,1705321698,Burgers,Normal,2024-01-15T14:28:18
898738,898548,1705321698,Beverages,Normal,2024-01-15T14:28:18
898739,898548,1705321698,Desserts,Normal,2024-01-15T14:28:18
899282,898548,1705323282,Appetizers,Normal,2024-01-15T14:54:42
901574,686203,1705330704,Unspecified,Normal,2024-01-15T16:58:24
907825,630709,1705350382,Drikkepenge,Normal,2024-01-15T22:26:22
908689,429030,1705377338,Fadøl,Normal,2024-01-16T05:55:38
908690,429030,1705377338,Dåse/Flaske,Normal,2024-01-16T05:55:38
908691,429030,1705377338,Soft Drinks,Normal,2024-01-16T05:55:38
908692,429030,1705377338,Drinks,Normal,2024-01-16T05:55:38
908693,429030,1705377338,Spirits,Normal,2024-01-16T05:55:38
908780,894032,1705380887,Pizza,Normal,2024-01-16T06:54:47
908781,894032,1705380887,Indbagtre Pizzaer,Normal,2024-01-16T06:54:47
908782,894032,1705380887,Ekstra Tilbehør,Normal,2024-01-16T06:54:47
908783,894032,1705380887,Børne Pizzaer,Normal,2024-01-16T06:54:47
908784,894032,1705380887,Hjemmelavet Burger & Sandwich,Normal,2024-01-16T06:54:47
908785,894032,1705380887,Snacks,Normal,2024-01-16T06:54:47
908786,894032,1705380887,Grill & Retter,Normal,2024-01-16T06:54:47
908787,894032,1705380887,Ruller,Normal,2024-01-16T06:54:47
908788,894032,1705380887,Pitabrød,Normal,2024-01-16T06:54:47
908789,894032,1705380887,Pasta Retter,Normal,2024-01-16T06:54:47
908790,894032,1705380887,Salater,Normal,2024-01-16T06:54:47
908791,894032,1705380887,Drikkevarer,Normal,2024-01-16T06:54:47
908877,821767,1705381961,Sandawich 35,Normal,2024-01-16T07:12:41
909088,790220,1705389602,Køkken,Normal,2024-01-16T09:20:02
909089,790220,1705389602,Køkken (Børnemenu),Normal,2024-01-16T09:20:02
909090,790220,1705389602,Køkken (Desserter),Normal,2024-01-16T09:20:02
909091,790220,1705389602,Ud af Huset,Normal,2024-01-16T09:20:02
909092,790220,1705389602,Ud af Huset (Børnemenu),Normal,2024-01-16T09:20:02
909093,790220,1705389602,Ud af Huset (Desserter),Normal,2024-01-16T09:20:02
909094,790220,1705389602,"Kaffe, Te, Varm Kakao",Normal,2024-01-16T09:20:02
909095,790220,1705389602,Fadøl Fra Jelling Bryggeri,Normal,2024-01-16T09:20:02
909096,790220,1705389602,Fadøl Fra Tuborg,Normal,2024-01-16T09:20:02
909097,790220,1705389602,Kolde Drikke,Normal,2024-01-16T09:20:02
909098,790220,1705389602,Hvidvin,Normal,2024-01-16T09:20:02
909099,790220,1705389602,Rosévin,Normal,2024-01-16T09:20:02
909100,790220,1705389602,Rødvin,Normal,2024-01-16T09:20:02
909101,790220,1705389602,Køkken,Normal,2024-01-16T09:20:02
909172,909042,1705389624,System,System,2024-01-16T09:20:24
909177,909042,1705389624,Unspecified,Normal,2024-01-16T09:20:24
913421,913419,1705405391,System,System,2024-01-16T13:43:11
913423,913419,1705405391,Unspecified,Normal,2024-01-16T13:43:11
913439,913419,1705405391,Appetizers,Normal,2024-01-16T13:43:11
913440,913419,1705405391,Burgers,Normal,2024-01-16T13:43:11
913441,913419,1705405391,Beverages,Normal,2024-01-16T13:43:11
913442,913419,1705405391,Desserts,Normal,2024-01-16T13:43:11
913903,913797,1705406405,System,System,2024-01-16T14:00:05
913905,913797,1705406405,Unspecified,Normal,2024-01-16T14:00:05
916867,478433,1705414918,Varme drikke,Normal,2024-01-16T16:21:58
919436,478433,1705420533,Menu,Normal,2024-01-16T17:55:33
919456,478433,1705420639,Menu,Normal,2024-01-16T17:57:19
919634,478433,1705420895,Menu,Normal,2024-01-16T18:01:35
923307,923303,1705426435,System,System,2024-01-16T19:33:55
923309,923303,1705426435,Unspecified,Normal,2024-01-16T19:33:55
923326,923303,1705426435,Appetizers,Normal,2024-01-16T19:33:55
923327,923303,1705426435,Burgers,Normal,2024-01-16T19:33:55
923328,923303,1705426435,Beverages,Normal,2024-01-16T19:33:55
923329,923303,1705426435,Desserts,Normal,2024-01-16T19:33:55
928943,498629,1705484895,Gavekort,Normal,2024-01-17T11:48:15
