item_id,item_name,profit,profit_share
5974908,Milkshake,49.5,7.207563286885486e-08
5974909,Hot dog,247.5,3.6037816434427433e-07
5974915,Gl dags franskbrød,75.0,1.092055043467498e-07
5974923,3 stk Østers,330.0,4.805042191256991e-07
5974924,6 stk Snegle som i Bourgogne,90.0,1.3104660521609975e-07
5974929,Tillæg for 10 gram Baeriikaviar,,
5974930,Tillæg for Foie Gras,,
5974936,24 mdr Comté,,
5974937,Bleu de Gex,,
5974938,Delice de Pommard,,
5974939,Langres,,
5974940,Camembert,,
5974941,Morbier,,
5974942,Mimolette,,
5974943,Fleur de Marquis,,
5974944,Crottin Chavignol,,
5974945,Bleu d´Auvergne,,
5974946,2 Oste,75.0,1.092055043467498e-07
5974947,4 Oste,,
5974948,6 Oste,140.0,2.0385027478059963e-07
5974949,8 Oste,,
5974953,Petits Fours,40.0,5.824293565159989e-08
5975036,Nachos med Ost,156.0,2.2714744904123958e-07
5975037,Indbagte Rejer,,
5975049,Krydret Tunsalat,,
5975053,Is med Churros,228.0,3.319847332141194e-07
5975067,Betty Lemonade Classic,80.0,1.1648587130319978e-07
5975068,Betty Lemonade Lime\mynte,200.0,2.9121467825799946e-07
5975069,Betty Lemonade Mynte,80.0,1.1648587130319978e-07
5975070,Frugtbrus Lime,,
5975071,Frugtbrus Citron,,
5975072,Frugtbrus Pink Grape,120.0,1.747288069547997e-07
5975074,Affligem Blonde,252.0,3.669304946050793e-07
5975087,Blue Riesling Dry Rheinhessen,456.0,6.639694664282388e-07
5975090,Postales Pinot Noir,,
5975093,Bosio Moscato Spumante Rose,,
5975094,2021 Cava Brut Roses Sumarroca,490.0,7.134759617320987e-07
5975095,2021 Cava Brut Sumarroca,210.0,3.0577541217089944e-07
5975097,Gin Hass,356.0,5.183621272992391e-07
5975098,Strawberry Spritz,178.0,2.5918106364961954e-07
5975099,Astonaut,356.0,5.183621272992391e-07
5975100,Limoncello Spriz,356.0,5.183621272992391e-07
5975101,Gin Mare,352.0,5.125378337340791e-07
5975102,Le Tribute,,
5975103,Sevilla Tanqueray,176.0,2.5626891686703954e-07
5975104,Sweet Citus,,
5975105,Whitley Neill Pink Grapefruit,,
5975106,Hendrick's Midsummer Solstice,,
5975107,Poli Marconi 44 Agrumato,88.0,1.2813445843351977e-07
5975108,Poli Marconi 42 Mediterranean,,
5975109,Plantation X. o 20th Anniversary,,
5975110,Ron Esclavo X. O Cask,420.0,6.115508243417989e-07
5975111,A.H Riise Royal Danish Navy,120.0,1.747288069547997e-07
5975112,A.H Riise X.O Ambre D' or Reserve,,
5975113,A.H Riise H.O Cristmas Reserve,,
5975114,Ron Relicario Peated Rom,,
5975115,Quintado Do Vallado 10- Year - old Tawny Port,,
5975116,Quintado Do Vallado 20-Year-old Tawny Port,150.0,2.184110086934996e-07
5975117,Quintado Do Vallado 30-Year-Old Tawny Port,225.0,3.276165130402494e-07
5975118,1990 Feuerhees's Colheita Port,75.0,1.092055043467498e-07
5975119,Graham's Ruby Port,,
5975120,Poca's White Porto,,
5975121,Abelour A'Bunadh Single Malt,140.0,2.0385027478059963e-07
5975123,Espresso,38.0,5.53307888690199e-08
5975125,Chai Latte Te,76.0,1.106615777380398e-07
5975140,Nordsø,250.0,3.640183478224993e-07
5975141,Nordsø,175.0,2.5481284347574953e-07
5975146,Unspecified,,
5975155,Jungle Juice 15,60.0,8.736440347739985e-08
5975168,Beef Burger,,
5975169,Cheese Burger,,
5975170,Veggie King,,
5975171,Spicy Buffalo,,
5975172,Barbeque Burger,,
5975173,French Fries,,
5975174,Chicken Wings,,
5975175,Coleslaw,,
5975176,Corn on the cob,,
5975177,Soft drink,,
5975178,Milkshake,,
5975179,Berry Frappe,,
5975180,Apple pie,,
5975181,Berry ice cream,,
5975182,Profiterole,,
5975183,Cheesecake,,
5975192,Rist Pølse med Brød,,
5975193,Rød Pølser med Brød,,
5975194,Ristpølsesvøb med Brød,,
5975195,Kæmpe Medister med Brød,,
5975196,Stor Klaus med Brød,,
5975197,Ristet Hotdog,,
5975198,Alm Hotdog med Rød Pølser,,
5975199,Ristet Hotdog med Pølsesvøb,,
5975200,Fransk Hotdog,,
5975201,Frank Hotdog med Pølsesvøb,,
5975202,Frank Hotdog med Stor Klaus,,
5975203,Store Klaus Hotdog,,
5975204,Frank Hotdog med Medister,,
5975205,Brød,,
5975206,Kasser,,
5975207,Løg Brød,,
5975208,Salat,,
5975209,Pølse Mix,,
5975210,Store Pølser Mix,,
5975211,Kebab Mix med Pommes Frites,,
5975212,Store Kebab Mix med Pommes Frites,,
5975213,Kylling Mix med Pommes Frites,,
5975214,Store Kylling Mix med Pommes Frites,,
5975215,Barbecue Burger (nyhed),,
5975216,Big Burger,,
5975217,Cheeseburger,,
5975218,Dobbelt Burger,,
5975219,Dobbelt Cheeseburger,,
5975220,Kylling Burger med Bacon,,
5975221,Dobbelt Kylling Burger med Bacon,,
5975222,Huset Burger (Gigantburger med 100% Oksekød ),,
5975223,Huset Burger med Ost,,
5975224,Huset Burger med Ost og Bacon,,
5975225,Dobbelt Huset Burger,,
5975226,Dobbelt Huset Burger med Ost og Bacon,,
5975227,Bacon Burger,,
5975228,Bacon Cheeseburger,,
5975229,Dobbelt Bacon Cheeseburger,,
5975230,Fiske Burger,,
5975231,Junion Burger,,
5975232,Ekstra Ost,,
5975233,Ekstra Bacon,,
5975234,Estra Dyppelse,,
5975235,Bøf Sandwich,,
5975236,Ribben Sandwich,,
5975237,Store Bøf Sandwich,,
5975238,Stor Ribben Sandwich,,
5975239,½ Kylling med Pommes Frites,,
5975240,½ Kylling med Ris,,
5975241,Kylling nugget (8 STK),,
5975242,Chili Cheese Nuggets (8 STK),,
5975243,Chili Cheese Nuggets (6 STK ),,
5975244,Kylling nuggets (6 STK ),,
5975245,Hjemlavet Forårsrulle (7 STK),,
5975246,Fiske Filet med Pommes Frites,,
5975247,Store Pommes Frites,,
5975248,Lille Pommes Frites,,
5975249,Pita KeBab,,
5975250,Pita med KyllingesTrimler,,
5975251,1 x Junior Burger,,
5975252,1 x Jumbo Burger (Dobelt Burger),,
5975253,1 x Jumbo Burger Med Ost og Bacon,,
5975254,1 x Big Burger,,
5975255,1 x Cheese Burger,,
5975256,1 x Bacon Burger,,
5975257,1 x Bacon Cheese Burger,,
5975258,1 x Huset Burger,,
5975259,1 x Stor Bøf Sandwich,,
5975260,1 x Stor Ribben Sandwich,,
5975261,Pølsemix + ½ L Cola,,
5975262,2 x Rist Hotdog,,
5975263,Fransk Hotdog +½ Cola,,
5975264,Vietnamesisk Forårrulle (7 stk),,
5975265,Forårrulle med Ris.,,
5975266,Peking And Stegte med Ris.,,
5975267,Speciel Kylling Stegte i Karry med Ris.,,
5975268,Stor Vietnamesisk Forårsrulle,,
5975269,Tager 2 stk.,,
5975280,Deepan,20.0,2.9121467825799945e-08
5975283,Guiness,180.0,2.620932104321995e-07
5975284,Drop Dead 2 x 60,60.0,8.736440347739985e-08
5975291,Pommes Frites m. Nuggets/Mozzarella sticks,,
5975297,Vin i glas,300.0,4.368220173869992e-07
5975299,ÆRØ rest,240.0,3.494576139095994e-07
5975307,Unspecified,,
5975314,Wiibroe Pilsner,,
5975315,Specialøl,,
5975316,Alkoholfri øl,,
5975317,Sodavand,,
5975318,Lemonade,,
5975319,Økosaft,,
5975320,Kildevand,,
5975321,Glas Vin,,
5975322,Flaske Vin,,
5975323,Øko Cider,,
5975324,Café Latte,,
5975325,Cappuccino,,
5975326,Espresso,,
5975327,Americano,,
5975328,Te,,
5975329,Varm Chokolade,,
5975330,Iskaffe,,
5975331,Chokobar,,
5975332,Chokokube,,
5975333,Kolsvart Slikpose,,
5975334,Chips,,
5975335,Menu,,
5975336,Menu med årskort,,
5975337,Årskort,,
5975338,Årskort +1,,
5975339,Årskort UNG,,
5975340,Årskort UNG+1,,
5975341,Billet,,
5975342,Gavekort,,
5975344,Mandag - Torsdag,,
5975345,Fredag - Søndag,,
5975346,Børn Under 12 år,,
5975347,Børn Under 4 år,,
5975355,Kyllingevinger,0.0,0.0
5975359,Salt - Peber øster Shatte,0.0,0.0
5975361,Sødekartoffel Fritter,0.0,0.0
5975363,Broccoli,0.0,0.0
5975364,Ris,0.0,0.0
5975365,Dybstegte Wantan,0.0,0.0
5975366,Kyllingekød Boller,0.0,0.0
5975370,Kyllingbryst,0.0,0.0
5975372,Mix Grøntsager,0.0,0.0
5975375,A. Stick Menu 1 (Yaki Sticks),0.0,0.0
5975376,B. Stick Menu 2 (Grill Combo),0.0,0.0
5975379,Sashimi Laks Tataki (6 stk),0.0,0.0
5975380,Sashimi Tun Tataki (6 stk),0.0,0.0
5975381,Sashimi Mix Salat,0.0,0.0
5975382,Tun Tatar,0.0,0.0
5975383,Laks Tatar,0.0,0.0
5975384,Laks Ponzu,0.0,0.0
5975385,Sashimi Deluxe (12 stk),,
5975387,Tun Nigiri,0.0,0.0
5975388,Kingfish Nigiri,0.0,0.0
5975389,Rejer Nigiri,0.0,0.0
5975394,Tun Tataki Nigiri,0.0,0.0
5975398,Agurk Nigiri,0.0,0.0
5975399,Mango Nigiri,0.0,0.0
5975400,Avocado Nigiri,0.0,0.0
5975401,Spicy Laks (1 stk),0.0,0.0
5975402,Spicy Tun (1 stk),0.0,0.0
5975403,Laksrogn (1 stk),0.0,0.0
5975404,California (1 stk),0.0,0.0
5975405,Krebsehaler (1 stk),0.0,0.0
5975406,Kammusling (1 stk),0.0,0.0
5975408,Laks Uramaki (4 stk),0.0,0.0
5975409,Tun Uramaki (4 stk),0.0,0.0
5975411,Crispy and Uramaki (4 stk),0.0,0.0
5975412,Spicy Rejer Uramaki (4 stk),0.0,0.0
5975413,Krebs Uramaki (4 stk),0.0,0.0
5975414,San Francisco Uramaki (4 stk),0.0,0.0
5975415,Alaska Uramaki (8 stk),0.0,0.0
5975416,Super California Uramaki (4 stk),0.0,0.0
5975418,Yasai Vega Uramaki (4 stk),,
5975420,Spicy Laks Tatar (4 stk),0.0,0.0
5975422,Rainbow (4 stk),0.0,0.0
5975425,Red Dragon (4 stk),0.0,0.0
5975426,Fire Dragon (4 stk),0.0,0.0
5975428,Happy Vega (4 stk),0.0,0.0
5975430,Sunshine (8 stk),0.0,0.0
5975431,Crispy Rainbow (4 stk),0.0,0.0
5975432,Green Kylling (4 stk),0.0,0.0
5975433,Ost Ebi (4 stk),0.0,0.0
5975435,Super Rejer (4 stk),0.0,0.0
5975436,California Futomaki (3 stk),,
5975437,Tun Big Futomaki (3 stk),0.0,0.0
5975438,Laks Big Futomaki (3 stk),0.0,0.0
5975439,Shellfish Futomaki (3 stk),0.0,0.0
5975440,Spicy Krebsehaler (3 stk),0.0,0.0
5975441,Grillet and Futomaki (3 stk),0.0,0.0
5975442,Yasai Big Futomaki (3 stk),,
5975443,Ebi Bog Futomaki (3 stk),0.0,0.0
5975444,Ebi Big Mango Futomaki (3 stk),0.0,0.0
5975445,Kakiyaki Big Futomaki (3 stk),0.0,0.0
5975446,Kylling Big Futomaki (3 stk),0.0,0.0
5975447,Super Crispy Ebi Big (3 stk),0.0,0.0
5975448,Laks Hosomaki (4 stk),0.0,0.0
5975449,Laks med Avocado (4 stk),0.0,0.0
5975450,Tun Hosomaki (4 stk),0.0,0.0
5975451,Avocado Hosomaki (4 stk),0.0,0.0
5975452,Agurk Hosomaki (4 stk),0.0,0.0
5975453,Mango Hosomaki (4 stk),0.0,0.0
5975454,Rejer Hosomaki (4 stk),0.0,0.0
5975455,Tempura Hosomaki (4 stk),0.0,0.0
5975456,Asparges Hosomaki (4 stk),,
5975457,Laks (3 stk),0.0,0.0
5975458,California (3 stk),,
5975459,Tempura Reje (3 stk),0.0,0.0
5975460,And (3 stk),0.0,0.0
5975461,Vega (3 stk),,
5975462,A. Oksekød Udon Nudler,,
5975463,B Kylling Udon Nudler,,
5975464,C. Rejer Udon Nudler,,
5975465,D. Grøntsager Udon Nudler,,
5975466,A. Kylling Stegte Ris,,
5975467,B. Jamon Stegte Ris,,
5975468,C. Rejer Stegte Ris,,
5975472,Unspecified,,
5975479,Unspecified,,
5975486,Unspecified,0.0,0.0
5975496,Unspecified,,
5975506,Magnum Classic,,
5975512,Unspecified,,
5975525,"Heineken 0,0%",56.0,8.154010991223985e-08
5975535,Latte,,
5975536,Iskaffe,,
5975539,Sandwich,,
5975540,Børnetallerken,,
5975541,Rasleæg,,
5975545,Unspecified,,
5975555,Unspecified,,
5975562,Unspecified,,
5975570,Magnum Claccic,,
5975571,Magnum Classik,,
5975593,Stræk øl 6 stk,225.0,3.276165130402494e-07
5975606,Unspecified,,
5975613,Unspecified,,
5975620,Unspecified,,
5975625,Sutteflaske,120.0,1.747288069547997e-07
5975627,Super spurgt gum,,
5975628,Little Vegas,25.0,3.640183478224993e-08
5975629,Creeby jelly,24.0,3.4945761390959936e-08
5975633,Popping candy,10.0,1.4560733912899973e-08
5975634,Bubbel gum,105.0,1.5288770608544972e-07
5975642,Swing heads pop,15.0,2.184110086934996e-08
5975643,Yammiez sour,,
5975645,Yammiez pops,75.0,1.092055043467498e-07
5975647,Ring pop,10.0,1.4560733912899973e-08
5975650,Fint roller,14.0,2.038502747805996e-08
5975651,Palotes,17.5,2.5481284347574953e-08
5975652,Lille slikkepind,28.0,4.077005495611992e-08
5975653,Stor slikkepind,40.0,5.824293565159989e-08
5975654,Slik lommelygte,15.0,2.184110086934996e-08
5975655,Sport shots,40.0,5.824293565159989e-08
5975656,Ruller grøn og lyserød,13.0,1.8928954086769965e-08
5975657,Big Baby,,
5975658,Spinner,20.0,2.9121467825799945e-08
5975659,Spin pop,,
5975660,Dip The stick,50.0,7.280366956449987e-08
5975661,Crazy biters,60.0,8.736440347739985e-08
5975662,Sour straws 1 stk,9.0,1.3104660521609976e-08
5975663,Sour straws 4 stk,40.0,5.824293565159989e-08
5975664,The mellows,28.0,4.077005495611992e-08
5975668,Unspecified,,
5975679,Fritt 6 stk pk,90.0,1.3104660521609975e-07
5975693,Unspecified,,
5975700,Unspecified,,
5975718,Tra Chang Brand Fish Sauce 700ml,140.0,2.0385027478059963e-07
5975719,Gyoza Vegan Korean Style,118.0,1.7181666017221969e-07
5975739,Rum Havana Especial 3cl.,,
5975740,Rum Havana Especial 6cl.,360.0,5.24186420864399e-07
5975749,Børnepizza,69.0,1.0046906399900981e-07
5975755,Unspecified,,
5975777,Beef Burger,,
5975778,Cheese Burger,,
5975779,Veggie King,,
5975780,Spicy Buffalo,,
5975781,Barbeque Burger,,
5975782,French Fries,,
5975783,Chicken Wings,,
5975784,Coleslaw,,
5975785,Corn on the cob,,
5975786,Soft drink,,
5975787,Milkshake,,
5975788,Berry Frappe,,
5975789,Apple pie,,
5975790,Berry ice cream,,
5975791,Profiterole,,
5975792,Cheesecake,,
5975800,Banankage,60.0,8.736440347739985e-08
5975805,Unspecified,,
5975819,Cola 1.5,100.0,1.4560733912899973e-07
5975820,Coca cola 0 sugar 1.5l,150.0,2.184110086934996e-07
5975830,Kokos drik,,
5975833,Kokos drik,,
5975834,Sparkling Chupa Chups Sour,40.0,5.824293565159989e-08
5975835,Chupa Chups Bubble Gum (cherry Bubble Gum Flavour),40.0,5.824293565159989e-08
5975836,Strawberry & Cream,40.0,5.824293565159989e-08
5975837,Sparkling Watermelon Flavour,40.0,5.824293565159989e-08
5975838,Sweet Salty Nuts Mix,20.0,2.9121467825799945e-08
5975839,Salty mix,,
5975840,Skildpadde bar toms,160.0,2.3297174260639956e-07
5975848,Ichnusa,288.0,4.1934913669151923e-07
5975850,Prosecco Dry,180.0,2.620932104321995e-07
5975852,Nero D’Avola,300.0,4.368220173869992e-07
5975854,Dåse cocio,,
5975855,Cocio 900ml. Kæmpe,,
5975856,3 dåser,,
5975872,Drinks 40,,
5975874,Drinks 60,,
5975875,Drinks 70,,
5975878,Hancock,,
5975889,Marabou nød,,
5975927,Muffin,154.0,2.242353022586596e-07
5975929,Kanelsnurre,58.0,8.445225669481985e-08
5975940,Roastbeef,237.0,3.450893937357294e-07
5975958,Pommes frites med hjemmelavet chilimayo dip.,135.0,1.9656990782414964e-07
5975967,Unspecified,,
5975974,Unspecified,,
5975981,Unspecified,,
5975999,Unspecified,0.0,0.0
5976006,Unspecified,,
5976014,Pølsemix,140.0,2.0385027478059963e-07
5976034,Mette Brinch keramik,0.0,0.0
5976035,Aji Pork Flv. Seasoning Powder 800g,,
5976037,MW akvarel,,
5976047,Instant Dry Yeast,,
5976048,Middag incl. Drikkevare,160.0,2.3297174260639956e-07
5976056,Unspecified,0.0,0.0
5976067,Cool double drops,25.0,3.640183478224993e-08
5976078,1/2 l. Sodavand,,
5976083,Tuborg Grøn,175.0,2.5481284347574953e-07
5976084,Danskvand,225.0,3.276165130402494e-07
5976085,Underberg,30.0,4.368220173869992e-08
5976086,Irish Coffee 4 CL,65.0,9.464477043384982e-08
5976087,Shot,210.0,3.0577541217089944e-07
5976088,10 Shot for,,
5976089,Carlsberg øl,,
5976090,Somersby Apple,,
5976091,Paulaner Weissbier øl,,
5976092,Lumberjack Blanche øl,,
5976093,Brown Ale øl,,
5976094,Caribia Ginger Beer,240.0,3.494576139095994e-07
5976095,Dont Worry Øl 0% Alcohol,,
5976096,Sanpellecrino Drinks,,
5976097,IPA øl,80.0,1.1648587130319978e-07
5976098,Vakima IPA,,
5976099,Jillemoes Crabbies,,
5976100,Corona Extro øl,,
5976101,Crabbies Ginger Beer,,
5976103,Guinness,160.0,2.3297174260639956e-07
5976104,Tusker Øl,240.0,3.494576139095994e-07
5976105,Cold Gold Øl,,
5976106,Redbull,120.0,1.747288069547997e-07
5976107,Breeze,,
5976109,Baileys Original,,
5976110,A bottle of Smirnoff Vodka :  with 3 colas,,
5976111,A bottle of Dry Gin  : With 3 Colas,,
5976112,A bottle of  Red Label: with 3 Colas,,
5976114,A bottle of Black Label with 3 Colas,,
5976115,A bottle of Captain Morgan Black Rom with 3 Colas,,
5976116,A bottle of Hendrick's Gin with 3 Colas,,
5976117,A bottle of  Moët &  Chandon Champagne,,
5976118,A bottle of Belvedere Vodka Pure 70 cl,,
5976119,Bottle of  Renault  with 3 Colas,,
5976120,Bottle of  Hennessy with 3 Colas,,
5976121,Bottle of Jack Daniels with 3 Colas,,
5976122,Bottle of big Wine,,
5976123,Bottle of small Wine,,
5976124,Small Chips,,
5976125,Big Chips,,
5976126,Flæsk/ Nødder,,
5976129,Guld dame,,
5976130,Porter øl,,
5976131,Tuborg classic,25.0,3.640183478224993e-08
5976132,Tuborg,,
5976133,Special øl,45.0,6.552330260804987e-08
5976134,Fadøl,,
5976135,Drinks Gin Hass,,
5976136,Drinks Gin & Tonic 4 CL,85.0,1.2376623825964979e-07
5976137,Drinks Brandbil 4 CL.,,
5976138,Drinks Isbjørn.  4 CL,,
5976139,Lux. Fadøl,,
5976140,Lux Spiritus,,
5976141,Underberg,,
5976142,Irish coffee,,
5976143,Redbull,80.0,1.1648587130319978e-07
5976144,Classic Chocolate,,
5976145,Breeze,,
5976146,Smirnoff ice,35.0,5.096256869514991e-08
5976147,Blanc 1664,,
5976148,Soda vand,,
5976149,Danske Vand,,
5976150,Shots,60.0,8.736440347739985e-08
5976151,Chips,,
5976152,Flæsk / Nødder,,
5976153,Small Bottles Vin,,
5976154,Mateus Rose Vin,,
5976155,Kaffen med Fløde,,
5976175,Rugbrød,240.0,3.494576139095994e-07
5976181,Sødmælksfranskbrød,,
5976182,Trekornsbrød,,
5976183,Træstammer,,
5976184,Lille franskbrød,25.0,3.640183478224993e-08
5976185,Dagligvarer,,
5976186,Chips,80.0,1.1648587130319978e-07
5976187,Slik,0.0,0.0
5976188,Fastliggere El,0.0,0.0
5976189,Fastliggere,0.0,0.0
5976190,Dagsgæster og pool besøgende,160.0,2.3297174260639956e-07
5976194,1 kugle,,
5976195,2 kugler,,
5976196,3 kugler,,
5976197,4 kugler,,
5976198,Guf,,
5976199,Flødebolle,,
5976200,Pind is,0.0,0.0
5976201,Cigaretter,,
5976202,Kildevand 1/2L,,
5976203,Pilsner Urquell 1/2L,210.0,3.0577541217089944e-07
5976206,Kildevand stor inkl. pant,,
5976208,Sodavand 1 1/2 L,100.0,1.4560733912899973e-07
5976209,Limfjords Ale 1/2L,,
5976210,Internet,,
5976211,Besøgende,,
5976212,Pool,,
5976213,Vask,,
5976214,Tumbler,,
5976215,Gas,,
5976216,Brød,,
5976217,Dagligvarer,,
5976218,Is,,
5976219,Gammeldags is,,
5976220,Slik,,
5976221,Tobak,,
5976222,Drikkevarer,,
5976223,Internet,,
5976224,Gas,,
5976225,Camping,,
5976226,Besøgende,,
5976227,Vask,,
5976228,Rundstykker,,
5976236,F0 pizza,142.0,2.0676242156317963e-07
5976239,Gavekort,0.0,0.0
5976245,Konya special,183.0,2.664614306060695e-07
5976246,Margherita,,
5976247,Vesuvio,,
5976248,Capricciosa,,
5976249,Babeta,,
5976250,Hawaii,,
5976251,Italiana,,
5976252,Parma,,
5976253,Roma,173.0,2.5190069669316953e-07
5976254,Nino,,
5976255,Marco polo,,
5976256,Santa lucia,,
5976257,Grand,173.0,2.5190069669316953e-07
5976258,Qutatro stagioni,,
5976259,Vegatariana,,
5976260,Lux matador,,
5976261,St. Croix,,
5976262,St. Vincent,,
5976263,Special,,
5976264,Ahmet,,
5976265,The tropical,,
5976266,Memo,,
5976269,Umut,,
5976270,Sofus,,
5976271,Marinara,,
5976272,Musti,,
5976273,Rambo hot,,
5976274,Mexicana,,
5976276,Konya special,,
5976277,Marghertia,,
5976278,Veruvio,,
5976279,Carpicciosa,,
5976280,Babeta,,
5976281,Hawaii,98.0,1.4269519234641975e-07
5976282,Italiana,,
5976283,Parma,,
5976284,Roma,103.0,1.4997555930286971e-07
5976285,Nino,,
5976286,Marco polo,,
5976287,Santa lucia,,
5976288,Grand,,
5976289,Quatro stagioni,,
5976290,Vegatariana,,
5976291,Lux matador,,
5976292,St.croix,,
5976293,St.vincent,,
5976294,Special,108.0,1.572559262593197e-07
5976295,Ahmet,,
5976296,The tropical,,
5976297,Meno,,
5976298,Umut,,
5976299,Sofus,,
5976300,Marinanra,,
5976301,Musti,,
5976302,2 retters menu 3,,
5976303,Rambo,,
5976304,Mexicana,,
5976310,Krydderbolle m/pålæg,,
5976311,Stor pommes fritter,,
5976312,Blanc 1664,,
5976314,Diverse,0.0,0.0
5976362,Lux/bobler,,
5976363,Irish Coffee 3 cl,150.0,2.184110086934996e-07
5976366,Orange/Grøn Kings,,
5976367,Chips,240.0,3.494576139095994e-07
5976374,Sprut: 55,275.0,4.004201826047493e-07
5976376,Sprut: 85,,
5976377,Cocktails: 95,,
5976378,Cocktails: 105,,
5976379,Ocb,,
5976380,Mascotte,,
5976381,Raw paper,140.0,2.0385027478059963e-07
5976383,Grengoo tray set,105.0,1.5288770608544972e-07
5976384,Rollers finest filter,40.0,5.824293565159989e-08
5976385,Fly brown silk,20.0,2.9121467825799945e-08
5976386,Fly tray set,,
5976398,Oplægning,,
5976399,Oplægning med Slids/Original Kant,,
5976400,Oplægning Dobbeltsøm,,
5976401,Liv Ind/ud,175.0,2.5481284347574953e-07
5976402,Lynlås,,
5976403,Lommeposer 2 stk,,
5976404,Tilpasning af Fodvidde,,
5976405,Liv Ind/ud,,
5976406,Lynlås,,
5976407,Tilpasning af Fodvidde,,
5976408,ærmer op/ned med Knaphuller,,
5976409,Ekstra Knaphul + Knap,,
5976410,Længdetilpasning,,
5976411,Nakkefold,,
5976412,Vidde ind/ud,,
5976413,Skulderbredde - Mindskning,,
5976414,Ny eller ekstra skulderpude,,
5976415,Lapper På Albuer,,
5976416,Krave - Tilpasning,,
5976417,Nyt Foer,,
5976418,Afkortning af ærmer og Flytning af Machet,,
5976419,Korte ærmer med Opslag,,
5976420,Korte ærmer uden Opslag,,
5976421,Side Skjorte - Fransk Søm i Siden,,
5976422,Side Skjorte - alm./indsnit,,
5976423,Nyt Knaphul + Knap,,
5976424,Afkortning af Længde,,
5976425,Afkortning af ærmer,,
5976426,Afkortning af Længde,,
5976427,Stropper alm. Kortes Bagpå,,
5976428,Stropper med pynt/detaljer,,
5976429,Lynlås,,
5976430,"Oplægning, 1 Lag",,
5976431,"Oplægning, 2 Lag",,
5976432,Side/indsnit ind/ud,,
5976433,"Side/indsnit ind/ud, med Lynlås",,
5976434,"Oplægning, 1 Lag",,
5976435,"Oplægning, 2 Lag",,
5976436,Sider/indsnit ind/ud,,
5976437,"Sider/indsnit ind/ud, med lynlås",,
5976438,Ny Lynlås,,
5976439,Stropper Afkortning,,
5976440,Side/indsmit ind/ud,,
5976441,"Side/indsnit ind/ud, Inkl. Lynlås",,
5976442,Oplægning,,
5976443,Dansestrop,,
5976444,ærmer op/ned rundt,,
5976445,ærmer op/ned lynlås/stop/knap,,
5976446,"Jakke, Vidde ind-ud",,
5976447,"Jakee, Længde",,
5976448,Udskiftning af Manchetter,,
5976449,Skuldre Mindskes,,
5976450,Lynlås,,
5976451,Ny Lommepose i Bukser,,
5976452,Ny Lommepose i Jakke,,
5976453,Ny Lommepose i Frakke,,
5976454,Albuer På Trøje,,
5976455,Albuer På Jakke,,
5976456,Lapper På Bukser,,
5976457,"Syning af Knapper, per stk",,
5976458,"Syning af Knapper Til Pels/Lædder, per stk",,
5976459,Pudebetrkæ (uden stof),,
5976460,Oplægning af Gardiner,,
5976461,ændring af Sengetøj,,
5976462,Duge,,
5976463,Stofservietter,,
5976464,Ny Lynlås i Pude,,
5976467,Smoking king size cones,120.0,1.747288069547997e-07
5976468,Lang bonger200g,39.0,5.6786862260309894e-08
5976477,Unspecified,,
5976484,Unspecified,,
5976491,Unspecified,,
5976498,Unspecified,,
5976502,Unspecified,,
5976513,Unspecified,,
5976527,Heineken Original,,
5976529,"Heineken Alkoholfri 0,0",140.0,2.0385027478059963e-07
5976530,"Royal Classic Alkoholfri 0,0",100.0,1.4560733912899973e-07
5976606,Mocaccino XL,48.0,6.989152278191987e-08
5976607,Is Cappuccino,275.0,4.004201826047493e-07
5976609,Filter Kaffe,,
5976611,Cappuccino & Coretto,,
5976612,Croissant,,
5976613,Croissant med Nutella,,
5976614,Toast med Skinke & Ost,,
5976615,Vegan Croissant,,
5976616,Veg. Croissant + Veg Nutella,,
5976622,Cream,100.0,1.4560733912899973e-07
5976637,Tyk mexicaner (stor chili/chedar pølse),90.0,1.3104660521609975e-07
5976666,"Boisset - Caprice de Lune - Rosé Frankrig, Bourgogne , Beaujolais (Glas)",130.0,1.8928954086769965e-07
5976667,"Boisset - Caprice de Lune - Rosé Frankrig, Bourgogne , Beaujolais (Hel Flaske)",,
5976668,"Castell De Fades - Castell De Fades Organic - Cava Brut Nature Spanien, Catalonien (Glas)",,
5976669,"Castell De Fades - Castell De Fades Organic - Cava Brut Nature Spanien, Catalonien (Hel Flaske)",,
5976670,"Divin 0.0% Sauvignon Blanc Frankrig, Loire (Glas)",520.0,7.571581634707986e-07
5976671,"Divin 0.0% Sauvignon Blanc Frankrig, Loire (Hel Flaske)",,
5976672,"Reitmann Grüner Veltliner Østrig, Niederösterreich (Glas)",330.0,4.805042191256991e-07
5976673,"Reitmann Grüner Veltliner Østrig, Niederösterreich (Hel Flaske)",398.0,5.795172097334189e-07
5976675,"Dachs Riesling Tyskland, Pfalz (Hel Flaske)",299.0,4.353659439957092e-07
5976678,"Francis Ford Coppola Winery Rosso & Bianco - Chardonnay USA, Californien (Glas)",,
5976680,"Pléyades Rosé Spanien, Campo de Borja (Hel Flaske)",,
5976681,"Stone Peak White Zinfandel, California USA, Californien (Glas)",,
5976682,"Moncaro Terre Cortesi - Sangiovese Italien, Marche (Glas)",385.0,5.60588255646649e-07
5976683,"Moncaro Terre Cortesi - Sangiovese Italien, Marche (Hel Flaske)",199.0,2.8975860486670946e-07
